#     point_x       point_y       point_z           U_x           U_y           U_z
     0.178916             0          0.01             0             0             0
     0.186804     0.0011156          0.01   0.000220278    2.5081e-06             0
     0.186804             0          0.01             0             0             0
      0.19496     0.0011156          0.01   0.000184118   2.85978e-06             0
      0.19496             0          0.01             0             0             0
     0.203392     0.0011156          0.01    0.00014167   3.24479e-06             0
     0.203392             0          0.01             0             0             0
     0.212111     0.0011156          0.01   9.20348e-05   3.66951e-06             0
     0.212111             0          0.01             0             0             0
     0.221125     0.0011156          0.01   3.41531e-05   4.13991e-06             0
     0.221125             0          0.01             0             0             0
     0.230446     0.0011156          0.01  -3.32026e-05   4.66123e-06             0
     0.230446             0          0.01             0             0             0
     0.240082     0.0011156          0.01  -0.000111429   5.23747e-06             0
     0.240082             0          0.01             0             0             0
     0.250046     0.0011156          0.01  -0.000202085   5.87109e-06             0
     0.250046             0          0.01             0             0             0
     0.260347     0.0011156          0.01  -0.000306878   6.56269e-06             0
     0.260347             0          0.01             0             0             0
     0.270999     0.0011156          0.01  -0.000427635   7.31033e-06             0
     0.270999             0          0.01             0             0             0
     0.282012     0.0011156          0.01  -0.000566259    8.1091e-06             0
     0.282012             0          0.01             0             0             0
     0.293398     0.0011156          0.01  -0.000724667   8.95012e-06             0
     0.293398             0          0.01             0             0             0
     0.305171     0.0011156          0.01  -0.000904698   9.81966e-06             0
     0.305171             0          0.01             0             0             0
     0.317343     0.0011156          0.01   -0.00110798   1.06981e-05             0
     0.317343             0          0.01             0             0             0
     0.329929     0.0011156          0.01   -0.00133577   1.15585e-05             0
     0.329929             0          0.01             0             0             0
     0.342941     0.0011156          0.01   -0.00158872   1.23655e-05             0
     0.342941             0          0.01             0             0             0
     0.356395     0.0011156          0.01   -0.00186659   1.30739e-05             0
     0.356395             0          0.01             0             0             0
     0.370306     0.0011156          0.01   -0.00216791    1.3628e-05             0
     0.370306             0          0.01             0             0             0
     0.384688     0.0011156          0.01   -0.00248958    1.3962e-05             0
     0.384688             0          0.01             0             0             0
     0.399559     0.0011156          0.01    -0.0028264   1.40003e-05             0
     0.399559             0          0.01             0             0             0
     0.414934     0.0011156          0.01   -0.00317064     1.366e-05             0
     0.414934             0          0.01             0             0             0
     0.430831     0.0011156          0.01   -0.00351159   1.28551e-05             0
     0.430831             0          0.01             0             0             0
     0.447268     0.0011156          0.01    -0.0038352   1.15028e-05             0
     0.447268             0          0.01             0             0             0
     0.464262     0.0011156          0.01    -0.0041239   9.53265e-06             0
     0.464262             0          0.01             0             0             0
     0.481833     0.0011156          0.01    -0.0043568   6.89939e-06             0
     0.481833             0          0.01             0             0             0
          0.5     0.0011156          0.01   -0.00450936   3.62653e-06             0
          0.5             0          0.01             0             0             0
     0.518167     0.0011156          0.01   -0.00455927  -1.20741e-07             0
     0.518167             0          0.01             0             0             0
     0.535738     0.0011156          0.01   -0.00449802  -4.08567e-06             0
     0.535738             0          0.01             0             0             0
     0.552732     0.0011156          0.01   -0.00432983  -8.03864e-06             0
     0.552732             0          0.01             0             0             0
     0.569169     0.0011156          0.01   -0.00406493  -1.17843e-05             0
     0.569169             0          0.01             0             0             0
     0.585066     0.0011156          0.01   -0.00371762  -1.51464e-05             0
     0.585066             0          0.01             0             0             0
     0.600441     0.0011156          0.01   -0.00330504  -1.79801e-05             0
     0.600441             0          0.01             0             0             0
     0.615312     0.0011156          0.01    -0.0028459  -2.01803e-05             0
     0.615312             0          0.01             0             0             0
     0.629694     0.0011156          0.01   -0.00235914  -2.16861e-05             0
     0.629694             0          0.01             0             0             0
     0.643605     0.0011156          0.01   -0.00186281  -2.24811e-05             0
     0.643605             0          0.01             0             0             0
     0.657059     0.0011156          0.01   -0.00137321  -2.25895e-05             0
     0.657059             0          0.01             0             0             0
     0.670071     0.0011156          0.01  -0.000904152    -2.207e-05             0
     0.670071             0          0.01             0             0             0
     0.682657     0.0011156          0.01  -0.000466633  -2.10065e-05             0
     0.682657             0          0.01             0             0             0
     0.694829     0.0011156          0.01  -6.87096e-05  -1.94993e-05             0
     0.694829             0          0.01             0             0             0
     0.706602     0.0011156          0.01   0.000284408  -1.76556e-05             0
     0.706602             0          0.01             0             0             0
     0.717988     0.0011156          0.01   0.000590085  -1.55818e-05             0
     0.717988             0          0.01             0             0             0
     0.729001     0.0011156          0.01   0.000847885  -1.33769e-05             0
     0.729001             0          0.01             0             0             0
     0.739653     0.0011156          0.01    0.00105914  -1.11282e-05             0
     0.739653             0          0.01             0             0             0
     0.749954     0.0011156          0.01    0.00122652  -8.90897e-06             0
     0.749954             0          0.01             0             0             0
     0.759918     0.0011156          0.01    0.00135361  -6.77704e-06             0
     0.759918             0          0.01             0             0             0
     0.769554     0.0011156          0.01    0.00144455  -4.77542e-06             0
     0.769554             0          0.01             0             0             0
     0.778875     0.0011156          0.01    0.00150372  -2.93341e-06             0
     0.778875             0          0.01             0             0             0
     0.787889     0.0011156          0.01    0.00153556  -1.26833e-06             0
     0.787889             0          0.01             0             0             0
     0.796608     0.0011156          0.01    0.00154428   2.12425e-07             0
     0.796608             0          0.01             0             0             0
      0.80504     0.0011156          0.01    0.00153387   1.50929e-06             0
      0.80504             0          0.01             0             0             0
     0.813196     0.0011156          0.01    0.00150792   2.62863e-06             0
     0.813196             0          0.01             0             0             0
     0.821084     0.0011156          0.01    0.00146963   3.58099e-06             0
     0.821084             0          0.01             0             0             0
     0.828713     0.0011156          0.01    0.00142179   4.37965e-06             0
     0.828713             0          0.01             0             0             0
     0.836092     0.0011156          0.01    0.00136681   5.03935e-06             0
     0.836092             0          0.01             0             0             0
     0.843229     0.0011156          0.01    0.00130671   5.57545e-06             0
     0.843229             0          0.01             0             0             0
     0.850131     0.0011156          0.01    0.00124316   6.00314e-06             0
     0.850131             0          0.01             0             0             0
     0.856807     0.0011156          0.01    0.00117753   6.33695e-06             0
     0.856807             0          0.01             0             0             0
     0.863263     0.0011156          0.01    0.00111095    6.5904e-06             0
     0.863263             0          0.01             0             0             0
     0.869508     0.0011156          0.01    0.00104428   6.77578e-06             0
     0.869508             0          0.01             0             0             0
     0.875548     0.0011156          0.01   0.000978221   6.90402e-06             0
     0.875548             0          0.01             0             0             0
      0.88139     0.0011156          0.01   0.000913292   6.98461e-06             0
      0.88139             0          0.01             0             0             0
      0.88704     0.0011156          0.01    0.00084989   7.02564e-06             0
      0.88704             0          0.01             0             0             0
     0.892504     0.0011156          0.01   0.000788309   7.03386e-06             0
     0.892504             0          0.01             0             0             0
     0.897789     0.0011156          0.01   0.000728755   7.01471e-06             0
     0.897789             0          0.01             0             0             0
     0.902901     0.0011156          0.01   0.000671374   6.97247e-06             0
     0.902901             0          0.01             0             0             0
     0.907845     0.0011156          0.01   0.000616261   6.91032e-06             0
     0.907845             0          0.01             0             0             0
     0.912626     0.0011156          0.01   0.000563478   6.83051e-06             0
     0.912626             0          0.01             0             0             0
     0.917251     0.0011156          0.01    0.00051306   6.73448e-06             0
     0.917251             0          0.01             0             0             0
     0.921724     0.0011156          0.01   0.000465027   6.62295e-06             0
     0.921724             0          0.01             0             0             0
      0.92605     0.0011156          0.01   0.000419386   6.49608e-06             0
      0.92605             0          0.01             0             0             0
     0.930234     0.0011156          0.01   0.000376138   6.35358e-06             0
     0.930234             0          0.01             0             0             0
     0.934281     0.0011156          0.01   0.000335281   6.19478e-06             0
     0.934281             0          0.01             0             0             0
     0.938195     0.0011156          0.01   0.000296813   6.01883e-06             0
     0.938195             0          0.01             0             0             0
     0.941981     0.0011156          0.01   0.000260728   5.82469e-06             0
     0.941981             0          0.01             0             0             0
     0.945642     0.0011156          0.01   0.000227022   5.61129e-06             0
     0.945642             0          0.01             0             0             0
     0.949183     0.0011156          0.01   0.000195692   5.37759e-06             0
     0.949183             0          0.01             0             0             0
     0.952608     0.0011156          0.01    0.00016673   5.12266e-06             0
     0.952608             0          0.01             0             0             0
      0.95592     0.0011156          0.01    0.00014013   4.84572e-06             0
      0.95592             0          0.01             0             0             0
     0.959124     0.0011156          0.01    0.00011588   4.54626e-06             0
     0.959124             0          0.01             0             0             0
     0.962223     0.0011156          0.01   9.39657e-05   4.22408e-06             0
     0.962223             0          0.01             0             0             0
      0.96522     0.0011156          0.01   7.43658e-05   3.87935e-06             0
      0.96522             0          0.01             0             0             0
     0.968118     0.0011156          0.01   5.70524e-05    3.5127e-06             0
     0.968118             0          0.01             0             0             0
     0.970922     0.0011156          0.01   4.19885e-05   3.12531e-06             0
     0.970922             0          0.01             0             0             0
     0.973633     0.0011156          0.01   2.91269e-05   2.71907e-06             0
     0.973633             0          0.01             0             0             0
     0.976256     0.0011156          0.01   1.84078e-05   2.29667e-06             0
     0.976256             0          0.01             0             0             0
     0.978792     0.0011156          0.01   9.75689e-06   1.86191e-06             0
     0.978792             0          0.01             0             0             0
     0.981245     0.0011156          0.01   3.08244e-06   1.41998e-06             0
     0.981245             0          0.01             0             0             0
     0.983618     0.0011156          0.01  -1.72843e-06   9.78033e-07             0
     0.983618             0          0.01             0             0             0
     0.985913     0.0011156          0.01   -4.8146e-06   5.45962e-07             0
     0.985913             0          0.01             0             0             0
     0.988132     0.0011156          0.01  -6.34787e-06   1.37728e-07             0
     0.988132             0          0.01             0             0             0
     0.990279     0.0011156          0.01  -6.54297e-06  -2.26489e-07             0
     0.990279             0          0.01             0             0             0
     0.992355     0.0011156          0.01  -5.67219e-06  -5.16774e-07             0
     0.992355             0          0.01             0             0             0
     0.994363     0.0011156          0.01   -4.0824e-06  -6.88955e-07             0
     0.994363             0          0.01             0             0             0
     0.996305     0.0011156          0.01  -2.23866e-06  -6.78386e-07             0
     0.996305             0          0.01             0             0             0
     0.998183     0.0011156          0.01   -7.2765e-07  -4.29465e-07             0
     0.998183             0          0.01             0             0             0
            1             0          0.01             0             0             0
            1     0.0011156          0.01             0             0             0
   0.00181672    0.00228069          0.01  -7.93677e-07   7.28691e-07             0
            0    0.00228069          0.01             0             0             0
   0.00369508    0.00228069          0.01    -1.743e-06   7.38266e-07             0
   0.00563718    0.00228069          0.01  -2.11714e-06   1.98055e-07             0
   0.00764519    0.00228069          0.01  -1.30299e-06  -6.68076e-07             0
   0.00972134    0.00228069          0.01   1.16173e-06  -1.70462e-06             0
    0.0118679    0.00228069          0.01   5.58331e-06   -2.8134e-06             0
    0.0140874    0.00228069          0.01   1.21706e-05   -3.9327e-06             0
    0.0163821    0.00228069          0.01   2.10586e-05  -5.02302e-06             0
    0.0187548    0.00228069          0.01   3.23259e-05  -6.05877e-06             0
    0.0212079    0.00228069          0.01   4.60066e-05  -7.02298e-06             0
    0.0237443    0.00228069          0.01   6.20974e-05   -7.9041e-06             0
    0.0263667    0.00228069          0.01   8.05634e-05  -8.69408e-06             0
    0.0290782    0.00228069          0.01    0.00010134   -9.3873e-06             0
    0.0318816    0.00228069          0.01   0.000124335  -9.97979e-06             0
    0.0347802    0.00228069          0.01   0.000149431  -1.04688e-05             0
    0.0377771    0.00228069          0.01   0.000176482  -1.08527e-05             0
    0.0408758    0.00228069          0.01    0.00020532  -1.11304e-05             0
    0.0440796    0.00228069          0.01   0.000235746  -1.13017e-05             0
    0.0473921    0.00228069          0.01   0.000267538  -1.13669e-05             0
     0.050817    0.00228069          0.01   0.000300449  -1.13271e-05             0
    0.0543581    0.00228069          0.01   0.000334204  -1.11841e-05             0
    0.0580194    0.00228069          0.01   0.000368505  -1.09401e-05             0
    0.0618049    0.00228069          0.01   0.000403029  -1.05984e-05             0
    0.0657189    0.00228069          0.01   0.000437432  -1.01629e-05             0
    0.0697658    0.00228069          0.01   0.000471348  -9.63836e-06             0
    0.0739499    0.00228069          0.01   0.000504395  -9.03021e-06             0
     0.078276    0.00228069          0.01   0.000536174  -8.34483e-06             0
    0.0827489    0.00228069          0.01   0.000566278  -7.58927e-06             0
    0.0873736    0.00228069          0.01   0.000594291  -6.77129e-06             0
    0.0921553    0.00228069          0.01   0.000619794  -5.89919e-06             0
    0.0970992    0.00228069          0.01   0.000642368  -4.98167e-06             0
     0.102211    0.00228069          0.01   0.000661602   -4.0275e-06             0
     0.107496    0.00228069          0.01    0.00067709  -3.04535e-06             0
      0.11296    0.00228069          0.01   0.000688437  -2.04336e-06             0
      0.11861    0.00228069          0.01   0.000695262   -1.0288e-06             0
     0.124452    0.00228069          0.01   0.000697187  -7.64627e-09             0
     0.130492    0.00228069          0.01   0.000693842   1.01606e-06             0
     0.136737    0.00228069          0.01   0.000684851   2.04055e-06             0
     0.143193    0.00228069          0.01    0.00066982   3.06685e-06             0
     0.149869    0.00228069          0.01   0.000648323   4.09914e-06             0
     0.156771    0.00228069          0.01   0.000619871   5.14506e-06             0
     0.163908    0.00228069          0.01   0.000583895   6.21595e-06             0
     0.171287    0.00228069          0.01   0.000539707    7.3267e-06             0
     0.178916    0.00228069          0.01   0.000486466   8.49555e-06             0
     0.186804    0.00228069          0.01    0.00042314   9.74355e-06             0
      0.19496    0.00228069          0.01    0.00034847   1.10937e-05             0
     0.203392    0.00228069          0.01    0.00026093   1.25698e-05             0
     0.212111    0.00228069          0.01   0.000158701   1.41957e-05             0
     0.221125    0.00228069          0.01   3.96403e-05   1.59934e-05             0
     0.230446    0.00228069          0.01  -9.87269e-05   1.79822e-05             0
     0.240082    0.00228069          0.01  -0.000259212   2.01767e-05             0
     0.250046    0.00228069          0.01  -0.000444948   2.25856e-05             0
     0.260347    0.00228069          0.01  -0.000659356   2.52101e-05             0
     0.270999    0.00228069          0.01  -0.000906089   2.80421e-05             0
     0.282012    0.00228069          0.01   -0.00118894   3.10616e-05             0
     0.293398    0.00228069          0.01   -0.00151171   3.42337e-05             0
     0.305171    0.00228069          0.01   -0.00187803    3.7505e-05             0
     0.317343    0.00228069          0.01   -0.00229108   4.07997e-05             0
     0.329929    0.00228069          0.01   -0.00275325   4.40144e-05             0
     0.342941    0.00228069          0.01    -0.0032657   4.70137e-05             0
     0.356395    0.00228069          0.01   -0.00382775   4.96262e-05             0
     0.370306    0.00228069          0.01   -0.00443624   5.16416e-05             0
     0.384688    0.00228069          0.01   -0.00508469   5.28118e-05             0
     0.399559    0.00228069          0.01   -0.00576245   5.28536e-05             0
     0.414934    0.00228069          0.01   -0.00645375   5.14585e-05             0
     0.430831    0.00228069          0.01   -0.00713688   4.83079e-05             0
     0.447268    0.00228069          0.01   -0.00778353   4.30975e-05             0
     0.464262    0.00228069          0.01   -0.00835847    3.5572e-05             0
     0.481833    0.00228069          0.01   -0.00881994   2.55714e-05             0
          0.5    0.00228069          0.01   -0.00911908   1.31968e-05             0
     0.518167    0.00228069          0.01   -0.00921195  -9.21695e-07             0
     0.535738    0.00228069          0.01   -0.00908225    -1.582e-05             0
     0.552732    0.00228069          0.01   -0.00873909  -3.06401e-05             0
     0.569169    0.00228069          0.01   -0.00820329  -4.46571e-05             0
     0.585066    0.00228069          0.01   -0.00750368  -5.72206e-05             0
     0.600441    0.00228069          0.01   -0.00667461  -6.77978e-05             0
     0.615312    0.00228069          0.01   -0.00575334  -7.60045e-05             0
     0.629694    0.00228069          0.01   -0.00477756  -8.16195e-05             0
     0.643605    0.00228069          0.01   -0.00378311  -8.45854e-05             0
     0.657059    0.00228069          0.01   -0.00280228  -8.49948e-05             0
     0.670071    0.00228069          0.01   -0.00186246  -8.30659e-05             0
     0.682657    0.00228069          0.01  -0.000985452  -7.91102e-05             0
     0.694829    0.00228069          0.01  -0.000187231  -7.34991e-05             0
     0.706602    0.00228069          0.01   0.000521835  -6.66296e-05             0
     0.717988    0.00228069          0.01    0.00113647  -5.88954e-05             0
     0.729001    0.00228069          0.01    0.00165575  -5.06639e-05             0
     0.739653    0.00228069          0.01    0.00208225  -4.22596e-05             0
     0.749954    0.00228069          0.01     0.0024212  -3.39549e-05             0
     0.759918    0.00228069          0.01    0.00267964  -2.59662e-05             0
     0.769554    0.00228069          0.01    0.00286576  -1.84547e-05             0
     0.778875    0.00228069          0.01    0.00298824  -1.15312e-05             0
     0.787889    0.00228069          0.01    0.00305583  -5.26204e-06             0
     0.796608    0.00228069          0.01    0.00307694   3.23493e-07             0
      0.80504    0.00228069          0.01    0.00305947   5.22529e-06             0
     0.813196    0.00228069          0.01    0.00301059    9.4655e-06             0
     0.821084    0.00228069          0.01    0.00293669   1.30821e-05             0
     0.828713    0.00228069          0.01    0.00284336   1.61235e-05             0
     0.836092    0.00228069          0.01    0.00273541   1.86438e-05             0
     0.843229    0.00228069          0.01    0.00261689   2.06996e-05             0
     0.850131    0.00228069          0.01    0.00249119   2.23471e-05             0
     0.856807    0.00228069          0.01    0.00236109   2.36402e-05             0
     0.863263    0.00228069          0.01    0.00222882   2.46292e-05             0
     0.869508    0.00228069          0.01    0.00209618   2.53599e-05             0
     0.875548    0.00228069          0.01    0.00196456    2.5873e-05             0
      0.88139    0.00228069          0.01    0.00183505   2.62041e-05             0
      0.88704    0.00228069          0.01    0.00170847   2.63834e-05             0
     0.892504    0.00228069          0.01    0.00158542   2.64363e-05             0
     0.897789    0.00228069          0.01    0.00146634   2.63833e-05             0
     0.902901    0.00228069          0.01    0.00135153   2.62405e-05             0
     0.907845    0.00228069          0.01    0.00124121     2.602e-05             0
     0.912626    0.00228069          0.01    0.00113551   2.57303e-05             0
     0.917251    0.00228069          0.01    0.00103452   2.53772e-05             0
     0.921724    0.00228069          0.01   0.000938284   2.49635e-05             0
      0.92605    0.00228069          0.01   0.000846832     2.449e-05             0
     0.930234    0.00228069          0.01   0.000760171    2.3956e-05             0
     0.934281    0.00228069          0.01   0.000678304   2.33593e-05             0
     0.938195    0.00228069          0.01   0.000601225   2.26969e-05             0
     0.941981    0.00228069          0.01    0.00052893   2.19653e-05             0
     0.945642    0.00228069          0.01    0.00046141   2.11609e-05             0
     0.949183    0.00228069          0.01   0.000398655   2.02803e-05             0
     0.952608    0.00228069          0.01   0.000340651   1.93203e-05             0
      0.95592    0.00228069          0.01   0.000287379   1.82786e-05             0
     0.959124    0.00228069          0.01   0.000238811   1.71538e-05             0
     0.962223    0.00228069          0.01   0.000194913   1.59458e-05             0
      0.96522    0.00228069          0.01   0.000155634   1.46557e-05             0
     0.968118    0.00228069          0.01   0.000120909   1.32868e-05             0
     0.970922    0.00228069          0.01   9.06547e-05   1.18443e-05             0
     0.973633    0.00228069          0.01   6.47664e-05    1.0336e-05             0
     0.976256    0.00228069          0.01   4.31125e-05   8.77321e-06             0
     0.978792    0.00228069          0.01   2.55319e-05   7.17111e-06             0
     0.981245    0.00228069          0.01   1.18281e-05    5.5503e-06             0
     0.983618    0.00228069          0.01   1.76227e-06   3.93849e-06             0
     0.985913    0.00228069          0.01  -4.95502e-06   2.37314e-06             0
     0.988132    0.00228069          0.01  -8.67574e-06   9.05512e-07             0
     0.990279    0.00228069          0.01  -9.82975e-06  -3.93424e-07             0
     0.992355    0.00228069          0.01  -8.94497e-06  -1.42456e-06             0
     0.994363    0.00228069          0.01  -6.66572e-06  -2.05103e-06             0
     0.996305    0.00228069          0.01  -3.80276e-06   -2.0939e-06             0
     0.998183    0.00228069          0.01  -1.30882e-06  -1.40025e-06             0
            1    0.00228069          0.01             0             0             0
   0.00181672    0.00349749          0.01  -7.81031e-07   1.30761e-06             0
            0    0.00349749          0.01             0             0             0
   0.00369508    0.00349749          0.01  -1.54024e-06   1.11328e-06             0
   0.00563718    0.00349749          0.01  -1.33417e-06  -1.26729e-07             0
   0.00764519    0.00349749          0.01   6.14496e-07  -2.01704e-06             0
   0.00972134    0.00349749          0.01   4.91799e-06  -4.27348e-06             0
    0.0118679    0.00349749          0.01   1.20138e-05  -6.70097e-06             0
    0.0140874    0.00349749          0.01   2.22171e-05  -9.16846e-06             0
    0.0163821    0.00349749          0.01   3.57427e-05  -1.15877e-05             0
    0.0187548    0.00349749          0.01   5.27256e-05  -1.38988e-05             0
    0.0212079    0.00349749          0.01   7.32338e-05  -1.60603e-05             0
    0.0237443    0.00349749          0.01    9.7279e-05  -1.80435e-05             0
    0.0263667    0.00349749          0.01   0.000124823  -1.98275e-05             0
    0.0290782    0.00349749          0.01   0.000155783  -2.13976e-05             0
    0.0318816    0.00349749          0.01   0.000190031  -2.27431e-05             0
    0.0347802    0.00349749          0.01   0.000227399  -2.38565e-05             0
    0.0377771    0.00349749          0.01    0.00026768  -2.47326e-05             0
    0.0408758    0.00349749          0.01   0.000310623  -2.53683e-05             0
    0.0440796    0.00349749          0.01    0.00035594  -2.57622e-05             0
    0.0473921    0.00349749          0.01   0.000403301  -2.59145e-05             0
     0.050817    0.00349749          0.01   0.000452336   -2.5827e-05             0
    0.0543581    0.00349749          0.01   0.000502637  -2.55032e-05             0
    0.0580194    0.00349749          0.01   0.000553756  -2.49482e-05             0
    0.0618049    0.00349749          0.01    0.00060521  -2.41688e-05             0
    0.0657189    0.00349749          0.01   0.000656479  -2.31737e-05             0
    0.0697658    0.00349749          0.01   0.000707014  -2.19732e-05             0
    0.0739499    0.00349749          0.01   0.000756236  -2.05799e-05             0
     0.078276    0.00349749          0.01   0.000803543  -1.90079e-05             0
    0.0827489    0.00349749          0.01   0.000848317  -1.72731e-05             0
    0.0873736    0.00349749          0.01   0.000889925  -1.53931e-05             0
    0.0921553    0.00349749          0.01   0.000927729  -1.33865e-05             0
    0.0970992    0.00349749          0.01    0.00096109  -1.12732e-05             0
     0.102211    0.00349749          0.01   0.000989376  -9.07287e-06             0
     0.107496    0.00349749          0.01    0.00101196  -6.80533e-06             0
      0.11296    0.00349749          0.01    0.00102824  -4.48902e-06             0
      0.11861    0.00349749          0.01    0.00103762  -2.14046e-06             0
     0.124452    0.00349749          0.01     0.0010395   2.26843e-07             0
     0.130492    0.00349749          0.01    0.00103332   2.60367e-06             0
     0.136737    0.00349749          0.01    0.00101848   4.98598e-06             0
     0.143193    0.00349749          0.01   0.000994355   7.37613e-06             0
     0.149869    0.00349749          0.01   0.000960279   9.78363e-06             0
     0.156771    0.00349749          0.01   0.000915486    1.2226e-05             0
     0.163908    0.00349749          0.01   0.000859086   1.47289e-05             0
     0.171287    0.00349749          0.01   0.000790008   1.73265e-05             0
     0.178916    0.00349749          0.01   0.000706951   2.00602e-05             0
     0.186804    0.00349749          0.01   0.000608329   2.29781e-05             0
      0.19496    0.00349749          0.01   0.000492207   2.61324e-05             0
     0.203392    0.00349749          0.01   0.000356255   2.95778e-05             0
     0.212111    0.00349749          0.01   0.000197696    3.3368e-05             0
     0.221125    0.00349749          0.01   1.32738e-05   3.75534e-05             0
     0.230446    0.00349749          0.01  -0.000200769   4.21771e-05             0
     0.240082    0.00349749          0.01  -0.000448691    4.7272e-05             0
     0.250046    0.00349749          0.01  -0.000735228   5.28567e-05             0
     0.260347    0.00349749          0.01   -0.00106554   5.89327e-05             0
     0.270999    0.00349749          0.01   -0.00144512    6.5479e-05             0
     0.282012    0.00349749          0.01   -0.00187966   7.24473e-05             0
     0.293398    0.00349749          0.01   -0.00237482   7.97544e-05             0
     0.305171    0.00349749          0.01   -0.00293597   8.72744e-05             0
     0.317343    0.00349749          0.01   -0.00356777   9.48289e-05             0
     0.329929    0.00349749          0.01   -0.00427364   0.000102176             0
