mass_A
t	v_{x}
3.8333333333333335	
3.8666666666666667	-1.5633888124181678E-4
3.9000000000000004	-1.854431845831174E-4
3.9333333333333336	4.464388508652566E-5
3.966666666666667	4.0520343337254005E-5
4.0	7.862655439248852E-5
4.033333333333333	1.990173483393246E-6
4.066666666666667	3.3231030468614666E-5
4.1000000000000005	1.3655321698562308E-4
4.133333333333334	1.2009109768770581E-4
4.166666666666667	-3.085803396356603E-5
4.2	0.0031597870655609723
4.233333333333333	0.0032385580807807114
4.266666666666667	3.3460285932976336E-4
4.300000000000001	9.107496209717591E-4
4.333333333333334	0.0025692063768301097
4.366666666666667	0.003138195483257779
4.4	0.0020471921143266733
4.433333333333334	0.0013811442979212631
4.466666666666667	9.190593459594124E-4
4.5	8.249401019748375E-4
4.533333333333333	0.0013298244238644705
4.566666666666667	0.001999801803792885
4.6000000000000005	0.0035234612224284765
4.633333333333334	0.004140050336726747
4.666666666666667	0.0034639432973090144
4.7	0.0030799169227722603
4.733333333333333	0.004209187035844509
4.766666666666667	0.005363824929991205
4.800000000000001	0.004239037792411053
4.833333333333334	0.0049270150465083725
4.866666666666667	0.005670741708680717
4.9	0.0041971476298024776
4.933333333333334	0.005783106193070235
4.966666666666667	0.007130158489915737
5.0	0.006721434753568098
5.033333333333333	0.007971504510208562
5.066666666666667	0.007972577595226028
5.1000000000000005	0.007837155927323971
5.133333333333334	0.008273032551023773
5.166666666666667	0.008364905952195951
5.2	0.008508850966961148
5.233333333333333	0.00786016656103833
5.266666666666667	0.007468138056522645
5.300000000000001	0.008725911307900652
5.333333333333334	0.008658469279406287
5.366666666666667	0.008766191823148682
5.4	0.009495570931410116
5.433333333333334	0.008872380731183571
5.466666666666667	0.00823867605307528
5.5	0.008459301549400432
5.533333333333334	0.009904657784517568
5.566666666666667	0.010130589076272761
5.6000000000000005	0.010044760205191712
5.633333333333334	0.011057757243386592
5.666666666666667	0.010452001046524715
5.7	0.009780367322786957
5.733333333333333	0.012029110672112018
5.766666666666667	0.013244690476011433
5.800000000000001	0.013560032557424611
5.833333333333334	0.012793271864739249
5.866666666666667	0.011183329438837347
5.9	0.011134585405193735
5.933333333333334	0.011659369173931355
5.966666666666667	0.013349300228081284
6.0	0.014025424635588916
6.033333333333334	0.014374332943635227
6.066666666666667	0.015250517885636437
6.1000000000000005	0.01568774109018659
6.133333333333334	0.015252617930347875
6.166666666666667	0.01479414824265886
6.2	0.015928206572543232
6.233333333333333	0.015297406235745069
6.2666666666666675	0.01440786129930527
6.300000000000001	0.01443073582168813
6.333333333333334	0.015817796320317518
6.366666666666667	0.0156659521993619
6.4	0.014877799736764364
6.433333333333334	0.0162923815618257
6.466666666666667	0.016197750616149326
6.5	0.01577281893134235
6.533333333333334	0.015311188532150397
6.566666666666667	0.01546541947345523
6.6000000000000005	0.015119076623716175
6.633333333333334	0.015772301895679488
6.666666666666667	0.017694799100537038
6.7	0.018542044919533672
6.733333333333333	0.01787367941415999
6.7666666666666675	0.01785111897908969
6.800000000000001	0.01939183045022235
6.833333333333334	0.01008919618725676
6.866666666666667	2.4212740459764783E-4
6.9	0.026444631933533844
6.933333333333334	0.03462841291450259
6.966666666666667	0.018688126978541303
7.000000000000001	0.019569655811719423
7.033333333333334	0.019895362848502705
7.066666666666667	0.020523584589307326
7.1000000000000005	0.018996459300974
7.133333333333334	0.018991353111734312
7.166666666666667	0.020066642762191025
7.2	0.02042665956321239
7.233333333333333	0.020385690400492474
7.2666666666666675	0.02112513701696621
7.300000000000001	0.02153097879317894
7.333333333333334	0.02110243288317633
7.366666666666667	0.021156841207989663
7.4	0.02165648519640433
7.433333333333334	0.021434259399037203
7.466666666666667	0.021775009814036177
7.500000000000001	0.02364773209300371
7.533333333333334	0.023290217303306594
7.566666666666667	0.021943699081172104
7.6000000000000005	0.021807093647877585
7.633333333333334	0.022119012129582952
7.666666666666667	0.022249158009596575
7.7	0.022412637981174714
7.733333333333333	0.02315812584463808
7.7666666666666675	0.022293168997435817
7.800000000000001	0.02183229842979534
7.833333333333334	0.02193838896147918
7.866666666666667	0.022507948710011424
7.9	0.02211616556549467
7.933333333333334	0.022527630423249498
7.966666666666667	0.023936222093630943
8.0	0.02380290136645515
8.033333333333333	0.022971238239997378
8.066666666666666	0.022906710744026264
8.1	0.024049564104367573
8.133333333333335	0.02242829925469887
8.166666666666668	0.02216249507127984
8.200000000000001	0.023011102366012132
8.233333333333334	0.022575256490566728
8.266666666666667	0.023278615260474655
8.3	0.022903010959090368
8.333333333333334	0.023098822802655836
8.366666666666667	0.023417434414563232
8.4	0.023019703577602312
8.433333333333334	0.022129754817523457
8.466666666666667	0.021779043052599086
8.5	0.022507205090968166
8.533333333333333	0.023279650283518343
8.566666666666666	0.024689619788548195
8.600000000000001	0.024230727880752704
8.633333333333335	0.023485542909253785
8.666666666666668	0.023538020924492548
8.700000000000001	0.023881865339662165
8.733333333333334	0.024217950482417712
8.766666666666667	0.023583690501165062
8.8	0.02368338087371578
8.833333333333334	0.024103056256598913
8.866666666666667	0.023413368862766855
8.9	0.023300587282848024
8.933333333333334	0.02396307491388607
8.966666666666667	0.02437089998575394
9.0	0.023961964476426605
9.033333333333333	0.023283559722212886
9.066666666666666	0.023651575403824628
9.100000000000001	0.02472517357338813
9.133333333333335	0.024569777479885323
9.166666666666668	0.025198593518887334
9.200000000000001	0.013572013821654176
9.233333333333334	6.727061292482668E-4
9.266666666666667	0.03704894719110951
9.3	0.049660326550956126
9.333333333333334	0.02564990828070787
9.366666666666667	0.02492520413438251
