mass_A
t	v_{x}	x
0.0		-0.13239886328912853
0.0041666666666666284	0.08438674891916721	-0.13207860025353818
0.008333333333333257	0.09514338630690218	-0.1316956403814688
0.0125	0.09837754358187245	-0.13128573870098068
0.016666666666666743	0.09513638912325861	-0.13087582751828652
0.02083333333333337	0.1060308905839225	-0.13049293545828686
0.025	0.12665668114840956	-0.1299922367634205
0.02916666666666663	0.13962063489024545	-0.12943746311538346
0.03333333333333326	0.15579526030823795	-0.12882873147266846
0.0375	0.16910340778227553	-0.12813916927948146
0.04166666666666674	0.1748897414890258	-0.12741953640781611
0.04583333333333337	0.17593460910875217	-0.12668175476707288
0.05	0.17823600133554027	-0.12595341466524318
0.05416666666666663	0.1920173838472297	-0.1251964547559434
0.05833333333333337	0.20036290921474373	-0.12435326979984959
0.0625	0.2127685018501669	-0.12352676384582054
0.06666666666666662	0.23450824649561103	-0.12258019895109823
0.07083333333333326	0.23512211159724974	-0.12157252845835712
0.075	0.22788214073913515	-0.12062084802112114
0.07916666666666675	0.23294273052829964	-0.1196735106188643
0.08333333333333337	0.24804231614271197	-0.11867965860005195
0.0875	0.2715842604548343	-0.11760649131767506
0.09166666666666663	0.2767222826105645	-0.11641645642959503
0.09583333333333326	0.27000057149789214	-0.11530047229592036
0.1	0.274002240179902	-0.11416645166711259
0.10416666666666674	0.29792347388640744	-0.11301712029442115
0.10833333333333336	0.31297535781820285	-0.1116837560513925
0.1125	0.30902431979752104	-0.11040899231260282
0.11666666666666663	0.3120266911782612	-0.10910855338641318
0.12083333333333338	0.3171570618636176	-0.10780876988611729
0.125	0.3319884628019529	-0.10646557787088304
0.12916666666666662	0.3550965249406338	-0.10504219936276771
0.13333333333333336	0.36524720492320845	-0.10350644016304442
0.1375	0.36513361528470684	-0.10199847265507428
0.14166666666666675	0.37042829004170624	-0.10046366003567184
0.14583333333333337	0.36993244408472825	-0.09891157023806005
0.15	0.37270134100927177	-0.09738088966829914
0.15416666666666662	0.39766142808195126	-0.09580572572964949
0.15833333333333327	0.4098551063214283	-0.09406704443428288
0.1625	0.4086108589962213	-0.09239026651030424
0.16666666666666674	0.39673164207166695	-0.09066195394264764
0.17083333333333336	0.1893663200688636	-0.08908416949304032
0.175	0.0013789352842290166	-0.08908390127540713
0.17916666666666664	0.6536702622724734	-0.08907267836567176
0.18333333333333338	0.8713889081861687	-0.08363664908980317
0.1875	0.44674546299362605	-0.08181110413078699
0.19166666666666662	0.45254486336278	-0.07991377023152299
0.19583333333333336	0.4600500253995628	-0.07803989693609711
0.2	0.44996013181954486	-0.07608002001985997
0.20416666666666675	0.45379163562350294	-0.0742902291709342
0.20833333333333337	0.47220150054832755	-0.07229842305633077
0.2125	0.47960612754542814	-0.0703552166663648
0.21666666666666662	0.48247162895967405	-0.06830170532678559
0.22083333333333327	0.4912274024022637	-0.06633461975836757
0.22500000000000012	0.4981198165184273	-0.06420814364010002
0.22916666666666674	0.48175563849272923	-0.062183621287380586
0.23333333333333336	0.48771713197398514	-0.060193513319327374
0.2375	0.5034468152928454	-0.058119311854264055
0.24166666666666664	0.5130574989851037	-0.05599812319188707
0.24583333333333338	0.5271937902520817	-0.053843832696054805
0.25	0.5283166872082595	-0.05160484160645301
0.25416666666666665	0.5295207145894925	-0.049441193635986036
0.25833333333333336	0.5153083726254167	-0.04719216898487394
0.2625	0.51641729300263	-0.045146957197440885
0.2666666666666667	0.544299250478331	-0.04288869154318531
0.27083333333333337	0.5601975523937248	-0.04061113011012141
0.275	0.5538576621088268	-0.03822037860657096
0.2791666666666666	0.5499218825023721	-0.03599564959254786
0.28333333333333327	0.5384072792730975	-0.03363769625238455
0.2875000000000001	0.2493357427479388	-0.031508922265271966
0.29166666666666674	-0.01030026657125707	-0.0315598983961517
0.2958333333333334	0.8408521216294198	-0.031594757820032404
0.3	1.1249505063302507	-0.024552797382573266
0.30416666666666664	0.545944454851168	-0.02222017026728046
0.30833333333333335	0.5546280555150606	-0.020003260258813493
0.3125	0.583195150502498	-0.017598269804654898
0.31666666666666676	0.5793697401838993	-0.015143300671292659
0.32083333333333336	0.5927174592748443	-0.012770188636455737
0.325	0.588005632037806	-0.010203988510669004
0.3291666666666667	0.5630002143475604	-0.007870141702807365
0.33333333333333337	0.5798488850530068	-0.005512320057772635
0.3375	0.6040626567800699	-0.003038067660698973
0.3416666666666666	0.6031111335025794	-4.784645846054314E-4
0.34583333333333327	0.5983093404680228	0.0019878584518224773
0.3500000000000001	0.599164884164589	0.004507446585961472
0.35416666666666674	0.5783823963583425	0.006980899153194109
0.3583333333333334	0.5705590446460809	0.009327299888947649
0.3625	0.5948355390345634	0.011735557858578105
0.36666666666666664	0.6019212127566033	0.014284262714235663
0.37083333333333335	0.607316173951523	0.01675156796488314
0.375	0.5912330052882486	0.019345230830498328
0.37916666666666676	0.5836272913947227	0.021678509675618574
0.38333333333333336	0.6007403227077092	0.024208791592121026
0.3875	0.5968862963500907	0.026684679031516112
0.3916666666666667	0.601260470179206	0.029182844061705182
0.39583333333333337	0.5814874147460548	0.03169518294967616
0.4	0.5662705132737877	0.03402857251792224
0.4041666666666666	0.5880845042204651	0.03641410389362437
0.40833333333333327	0.5882434071097908	0.03892927671975943
0.4125000000000001	0.5888434367804698	0.04131613228620601
0.41666666666666674	0.5748237760488326	0.04383630535959676
0.4208333333333334	0.567563330844708	0.04610633041994627
0.425	0.5792764353808783	0.048565999783302616
0.42916666666666664	0.5735675313875042	0.050933634048120235
0.43333333333333335	0.2945682874690217	0.0533457292115318
0.4375	0.008873157552155068	0.053388369777028766
0.44166666666666665	0.8404105050479129	0.05341967219113314
0.44583333333333325	1.1222065579625615	0.060391790652427946
0.4499999999999999	0.5574720232114315	0.06277139350748767
0.4541666666666666	0.5522260579430078	0.06503739084585658
0.4583333333333335	0.5524644003662759	0.06737327732367954
0.46250000000000013	0.5184271322102577	0.06964126084890898
0.46666666666666684	0.5161217302735074	0.07169350342543174
0.4708333333333334	0.5390211842197403	0.0739422752678548
0.4750000000000001	0.5322913479806732	0.07618534662726284
0.47916666666666663	0.5170633389157286	0.07837803650102704
0.4833333333333334	0.4972654157208464	0.08049420778489391
0.4875000000000001	0.4952463705358799	0.08252191496536748
0.49166666666666664	0.495838464814563	0.08462126087269284
0.49583333333333335	0.4818743965264593	0.08665390217215546
0.4999999999999999	0.44934468626672036	0.08863688084374666
0.5041666666666667	0.43242541850134125	0.09039844122437812
0.5083333333333334	0.4423019275845327	0.09224042599792459
0.5124999999999998	0.4486688223745702	0.09408429062091583
0.5166666666666668	0.43907574645109093	0.09597933285104604
0.5208333333333334	0.4038306577162016	0.09774325517467503
0.5250000000000001	0.1879909109053804	0.09934458833201437
0.5291666666666669	-0.0068298768025671095	0.09930984609888655
0.5333333333333333	0.57937860152982	0.09928767269199296
0.5375000000000001	0.7393186039024192	0.10413800111163496
0.5416666666666666	0.3101009628579737	0.10544866105784645
0.5458333333333334	0.31420969992307063	0.10672217580211807
0.5500000000000002	0.31028998896738336	0.1080670752238721
0.5541666666666666	0.29551185568713323	0.10930792571017955
0.5583333333333333	0.280923612208151	0.11052967402126485
0.5624999999999999	0.267960121556174	0.11164895581191414
0.5666666666666667	0.24582960704340356	0.11276267503423293
0.5708333333333334	0.22805188698784745	0.11369753587060921
0.5749999999999998	0.21237963205500243	0.11466310742579833
