#     point_x       point_y       point_z           U_x           U_y           U_z
     0.769554             0          0.01             0             0             0
     0.778875     0.0011156          0.01    0.00145792   -1.6489e-06             0
     0.778875             0          0.01             0             0             0
     0.787889     0.0011156          0.01     0.0014726  -2.23191e-07             0
     0.787889             0          0.01             0             0             0
     0.796608     0.0011156          0.01    0.00146799   1.03533e-06             0
     0.796608             0          0.01             0             0             0
      0.80504     0.0011156          0.01    0.00144757   2.12936e-06             0
      0.80504             0          0.01             0             0             0
     0.813196     0.0011156          0.01    0.00141447   3.06626e-06             0
     0.813196             0          0.01             0             0             0
     0.821084     0.0011156          0.01    0.00137147    3.8567e-06             0
     0.821084             0          0.01             0             0             0
     0.828713     0.0011156          0.01    0.00132096   4.51336e-06             0
     0.828713             0          0.01             0             0             0
     0.836092     0.0011156          0.01    0.00126497   5.04997e-06             0
     0.836092             0          0.01             0             0             0
     0.843229     0.0011156          0.01    0.00120522   5.48047e-06             0
     0.843229             0          0.01             0             0             0
     0.850131     0.0011156          0.01     0.0011431   5.81844e-06             0
     0.850131             0          0.01             0             0             0
     0.856807     0.0011156          0.01    0.00107977    6.0767e-06             0
     0.856807             0          0.01             0             0             0
     0.863263     0.0011156          0.01    0.00101613   6.26708e-06             0
     0.863263             0          0.01             0             0             0
     0.869508     0.0011156          0.01   0.000952907   6.40019e-06             0
     0.869508             0          0.01             0             0             0
     0.875548     0.0011156          0.01   0.000890647   6.48538e-06             0
     0.875548             0          0.01             0             0             0
      0.88139     0.0011156          0.01   0.000829773   6.53069e-06             0
      0.88139             0          0.01             0             0             0
      0.88704     0.0011156          0.01   0.000770595   6.54294e-06             0
      0.88704             0          0.01             0             0             0
     0.892504     0.0011156          0.01   0.000713335   6.52773e-06             0
     0.892504             0          0.01             0             0             0
     0.897789     0.0011156          0.01    0.00065815   6.48951e-06             0
     0.897789             0          0.01             0             0             0
     0.902901     0.0011156          0.01   0.000605142   6.43176e-06             0
     0.902901             0          0.01             0             0             0
     0.907845     0.0011156          0.01   0.000554377   6.35705e-06             0
     0.907845             0          0.01             0             0             0
     0.912626     0.0011156          0.01    0.00050589   6.26715e-06             0
     0.912626             0          0.01             0             0             0
     0.917251     0.0011156          0.01     0.0004597   6.16313e-06             0
     0.917251             0          0.01             0             0             0
     0.921724     0.0011156          0.01   0.000415809   6.04553e-06             0
     0.921724             0          0.01             0             0             0
      0.92605     0.0011156          0.01   0.000374213   5.91446e-06             0
      0.92605             0          0.01             0             0             0
     0.930234     0.0011156          0.01   0.000334902   5.76962e-06             0
     0.930234             0          0.01             0             0             0
     0.934281     0.0011156          0.01   0.000297864   5.61048e-06             0
     0.934281             0          0.01             0             0             0
     0.938195     0.0011156          0.01   0.000263084   5.43634e-06             0
     0.938195             0          0.01             0             0             0
     0.941981     0.0011156          0.01    0.00023055   5.24643e-06             0
     0.941981             0          0.01             0             0             0
     0.945642     0.0011156          0.01   0.000200246   5.03993e-06             0
     0.945642             0          0.01             0             0             0
     0.949183     0.0011156          0.01   0.000172158   4.81608e-06             0
     0.949183             0          0.01             0             0             0
     0.952608     0.0011156          0.01   0.000146269   4.57422e-06             0
     0.952608             0          0.01             0             0             0
      0.95592     0.0011156          0.01   0.000122562   4.31386e-06             0
      0.95592             0          0.01             0             0             0
     0.959124     0.0011156          0.01   0.000101015   4.03474e-06             0
     0.959124             0          0.01             0             0             0
     0.962223     0.0011156          0.01   8.16033e-05   3.73682e-06             0
     0.962223             0          0.01             0             0             0
      0.96522     0.0011156          0.01   6.42979e-05   3.42043e-06             0
      0.96522             0          0.01             0             0             0
     0.968118     0.0011156          0.01   4.90623e-05   3.08626e-06             0
     0.968118             0          0.01             0             0             0
     0.970922     0.0011156          0.01   3.58534e-05    2.7355e-06             0
     0.970922             0          0.01             0             0             0
     0.973633     0.0011156          0.01   2.46188e-05   2.36989e-06             0
     0.973633             0          0.01             0             0             0
     0.976256     0.0011156          0.01   1.52962e-05   1.99189e-06             0
     0.976256             0          0.01             0             0             0
     0.978792     0.0011156          0.01   7.81073e-06   1.60491e-06             0
     0.978792             0          0.01             0             0             0
     0.981245     0.0011156          0.01   2.07301e-06   1.21355e-06             0
     0.981245             0          0.01             0             0             0
     0.983618     0.0011156          0.01  -2.02417e-06    8.2412e-07             0
     0.983618             0          0.01             0             0             0
     0.985913     0.0011156          0.01  -4.61011e-06   4.45312e-07             0
     0.985913             0          0.01             0             0             0
     0.988132     0.0011156          0.01   -5.8422e-06    8.9371e-08             0
     0.988132             0          0.01             0             0             0
     0.990279     0.0011156          0.01  -5.91461e-06  -2.26034e-07             0
     0.990279             0          0.01             0             0             0
     0.992355     0.0011156          0.01  -5.07109e-06  -4.74765e-07             0
     0.992355             0          0.01             0             0             0
     0.994363     0.0011156          0.01  -3.61955e-06  -6.18364e-07             0
     0.994363             0          0.01             0             0             0
     0.996305     0.0011156          0.01  -1.96963e-06  -6.00878e-07             0
     0.996305             0          0.01             0             0             0
     0.998183     0.0011156          0.01  -6.34298e-07  -3.75725e-07             0
     0.998183             0          0.01             0             0             0
            1             0          0.01             0             0             0
            1     0.0011156          0.01             0             0             0
   0.00181672    0.00228069          0.01  -7.02378e-07   4.84972e-07             0
            0    0.00228069          0.01             0             0             0
   0.00369508    0.00228069          0.01  -1.49162e-06   5.35326e-07             0
   0.00563718    0.00228069          0.01  -1.80027e-06   1.23835e-07             0
   0.00764519    0.00228069          0.01  -1.15179e-06  -5.61321e-07             0
   0.00972134    0.00228069          0.01    8.4005e-07  -1.39326e-06             0
    0.0118679    0.00228069          0.01   4.42623e-06  -2.29165e-06             0
    0.0140874    0.00228069          0.01   9.78047e-06   -3.2053e-06             0
    0.0163821    0.00228069          0.01   1.70198e-05   -4.1002e-06             0
    0.0187548    0.00228069          0.01   2.62178e-05   -4.9548e-06             0
    0.0212079    0.00228069          0.01   3.74123e-05  -5.75552e-06             0
    0.0237443    0.00228069          0.01   5.06116e-05  -6.49321e-06             0
    0.0263667    0.00228069          0.01   6.57992e-05  -7.16139e-06             0
    0.0290782    0.00228069          0.01   8.29361e-05  -7.75538e-06             0
    0.0318816    0.00228069          0.01   0.000101963  -8.27183e-06             0
    0.0347802    0.00228069          0.01   0.000122799  -8.70838e-06             0
    0.0377771    0.00228069          0.01   0.000145343  -9.06336e-06             0
    0.0408758    0.00228069          0.01   0.000169476  -9.33568e-06             0
    0.0440796    0.00228069          0.01   0.000195054  -9.52469e-06             0
    0.0473921    0.00228069          0.01   0.000221916  -9.63018e-06             0
     0.050817    0.00228069          0.01   0.000249877  -9.65233e-06             0
    0.0543581    0.00228069          0.01   0.000278732  -9.59176e-06             0
    0.0580194    0.00228069          0.01   0.000308253  -9.44953e-06             0
    0.0618049    0.00228069          0.01   0.000338191  -9.22722e-06             0
    0.0657189    0.00228069          0.01   0.000368276  -8.92688e-06             0
    0.0697658    0.00228069          0.01   0.000398218  -8.55117e-06             0
    0.0739499    0.00228069          0.01   0.000427708  -8.10331e-06             0
     0.078276    0.00228069          0.01    0.00045642  -7.58713e-06             0
    0.0827489    0.00228069          0.01   0.000484013  -7.00704e-06             0
    0.0873736    0.00228069          0.01   0.000510131  -6.36803e-06             0
    0.0921553    0.00228069          0.01   0.000534411   -5.6756e-06             0
    0.0970992    0.00228069          0.01   0.000556482  -4.93579e-06             0
     0.102211    0.00228069          0.01   0.000575966  -4.15469e-06             0
     0.107496    0.00228069          0.01   0.000592487   -3.3386e-06             0
      0.11296    0.00228069          0.01   0.000605666  -2.49364e-06             0
      0.11861    0.00228069          0.01   0.000615127  -1.62562e-06             0
     0.124452    0.00228069          0.01   0.000620494  -7.39679e-07             0
     0.130492    0.00228069          0.01   0.000621389   1.60339e-07             0
     0.136737    0.00228069          0.01   0.000617428   1.07196e-06             0
     0.143193    0.00228069          0.01   0.000608212   1.99467e-06             0
     0.149869    0.00228069          0.01   0.000593314    2.9301e-06             0
     0.156771    0.00228069          0.01   0.000572266   3.88248e-06             0
     0.163908    0.00228069          0.01   0.000544537     4.859e-06             0
     0.171287    0.00228069          0.01   0.000509508   5.86973e-06             0
     0.178916    0.00228069          0.01   0.000466447   6.92762e-06             0
     0.186804    0.00228069          0.01   0.000414471   8.04847e-06             0
      0.19496    0.00228069          0.01   0.000352523   9.25012e-06             0
     0.203392    0.00228069          0.01   0.000279326   1.05519e-05             0
     0.212111    0.00228069          0.01   0.000193365    1.1974e-05             0
     0.221125    0.00228069          0.01   9.28528e-05   1.35356e-05             0
     0.230446    0.00228069          0.01  -2.42859e-05   1.52544e-05             0
     0.240082    0.00228069          0.01   -0.00016042   1.71447e-05             0
     0.250046    0.00228069          0.01  -0.000318205   1.92158e-05             0
     0.260347    0.00228069          0.01  -0.000500561   2.14707e-05             0
     0.270999    0.00228069          0.01  -0.000710617   2.39039e-05             0
     0.282012    0.00228069          0.01  -0.000951639   2.64993e-05             0
     0.293398    0.00228069          0.01   -0.00122691   2.92274e-05             0
     0.305171    0.00228069          0.01   -0.00153956    3.2042e-05             0
     0.317343    0.00228069          0.01   -0.00189233   3.48771e-05             0
     0.329929    0.00228069          0.01    -0.0022873   3.76417e-05             0
     0.342941    0.00228069          0.01   -0.00272541   4.02169e-05             0
     0.356395    0.00228069          0.01   -0.00320604   4.24505e-05             0
     0.370306    0.00228069          0.01   -0.00372633   4.41559e-05             0
     0.384688    0.00228069          0.01   -0.00428047   4.51119e-05             0
     0.399559    0.00228069          0.01   -0.00485892   4.50647e-05             0
     0.414934    0.00228069          0.01   -0.00544759   4.37376e-05             0
     0.430831    0.00228069          0.01   -0.00602703   4.08449e-05             0
     0.447268    0.00228069          0.01   -0.00657189    3.6115e-05             0
     0.464262    0.00228069          0.01   -0.00705064   2.93238e-05             0
     0.481833    0.00228069          0.01   -0.00742605   2.03393e-05             0
          0.5    0.00228069          0.01   -0.00765505   9.27076e-06             0
     0.518167    0.00228069          0.01   -0.00770006    -3.291e-06             0
     0.535738    0.00228069          0.01   -0.00754859  -1.64574e-05             0
     0.552732    0.00228069          0.01   -0.00721042  -2.94431e-05             0
     0.569169    0.00228069          0.01   -0.00670555  -4.15923e-05             0
     0.585066    0.00228069          0.01     -0.006061  -5.23272e-05             0
     0.600441    0.00228069          0.01   -0.00530847   -6.1188e-05             0
     0.615312    0.00228069          0.01   -0.00448187  -6.78585e-05             0
     0.629694    0.00228069          0.01   -0.00361503  -7.21746e-05             0
     0.643605    0.00228069          0.01   -0.00273968  -7.41216e-05             0
     0.657059    0.00228069          0.01   -0.00188394  -7.38175e-05             0
     0.670071    0.00228069          0.01   -0.00107127  -7.14878e-05             0
     0.682657    0.00228069          0.01  -0.000319887  -6.74343e-05             0
     0.694829    0.00228069          0.01   0.000357277   -6.2004e-05             0
     0.706602    0.00228069          0.01   0.000952308  -5.55587e-05             0
     0.717988    0.00228069          0.01    0.00146175  -4.84495e-05             0
     0.729001    0.00228069          0.01    0.00188589  -4.09979e-05             0
     0.739653    0.00228069          0.01    0.00222795  -3.34826e-05             0
     0.749954    0.00228069          0.01    0.00249333  -2.61328e-05             0
     0.759918    0.00228069          0.01    0.00268886   -1.9127e-05             0
     0.769554    0.00228069          0.01    0.00282219  -1.25944e-05             0
     0.778875    0.00228069          0.01    0.00290129  -6.61975e-06             0
     0.787889    0.00228069          0.01    0.00293403  -1.25009e-06             0
     0.796608    0.00228069          0.01    0.00292792   3.49872e-06             0
      0.80504    0.00228069          0.01    0.00288989   7.63519e-06             0
     0.813196    0.00228069          0.01    0.00282622   1.11856e-05             0
     0.821084    0.00228069          0.01    0.00274242   1.41886e-05             0
     0.828713    0.00228069          0.01     0.0026433   1.66907e-05             0
     0.836092    0.00228069          0.01    0.00253295   1.87423e-05             0
     0.843229    0.00228069          0.01    0.00241479   2.03949e-05             0
     0.850131    0.00228069          0.01    0.00229166   2.16987e-05             0
     0.856807    0.00228069          0.01    0.00216587   2.27016e-05             0
     0.863263    0.00228069          0.01    0.00203927   2.34474e-05             0
     0.869508    0.00228069          0.01    0.00191332   2.39757e-05             0
     0.875548    0.00228069          0.01    0.00178915   2.43214e-05             0
      0.88139    0.00228069          0.01    0.00166763   2.45147e-05             0
      0.88704    0.00228069          0.01    0.00154939   2.45811e-05             0
     0.892504    0.00228069          0.01     0.0014349   2.45416e-05             0
     0.897789    0.00228069          0.01    0.00132449   2.44129e-05             0
     0.902901    0.00228069          0.01    0.00121838   2.42084e-05             0
     0.907845    0.00228069          0.01    0.00111673   2.39376e-05             0
     0.912626    0.00228069          0.01     0.0010196   2.36075e-05             0
     0.917251    0.00228069          0.01   0.000927059   2.32222e-05             0
     0.921724    0.00228069          0.01   0.000839107    2.2784e-05             0
      0.92605    0.00228069          0.01   0.000755746   2.22934e-05             0
     0.930234    0.00228069          0.01   0.000676963   2.17497e-05             0
     0.934281    0.00228069          0.01   0.000602736   2.11511e-05             0
     0.938195    0.00228069          0.01   0.000533042   2.04953e-05             0
     0.941981    0.00228069          0.01   0.000467853   1.97797e-05             0
     0.945642    0.00228069          0.01    0.00040714   1.90016e-05             0
     0.949183    0.00228069          0.01   0.000350872   1.81584e-05             0
     0.952608    0.00228069          0.01   0.000299014   1.72481e-05             0
      0.95592    0.00228069          0.01   0.000251527   1.62694e-05             0
     0.959124    0.00228069          0.01   0.000208363   1.52215e-05             0
     0.962223    0.00228069          0.01   0.000169468    1.4105e-05             0
      0.96522    0.00228069          0.01   0.000134775   1.29216e-05             0
     0.968118    0.00228069          0.01   0.000104205   1.16745e-05             0
     0.970922    0.00228069          0.01   7.76624e-05   1.03688e-05             0
     0.973633    0.00228069          0.01   5.50336e-05   9.01191e-06             0
     0.976256    0.00228069          0.01   3.61837e-05    7.6138e-06             0
     0.978792    0.00228069          0.01   2.09524e-05   6.18813e-06             0
     0.981245    0.00228069          0.01   9.14994e-06   4.75308e-06             0
     0.983618    0.00228069          0.01   5.50861e-07   3.33302e-06             0
     0.985913    0.00228069          0.01  -5.11316e-06   1.96079e-06             0
     0.988132    0.00228069          0.01  -8.16355e-06   6.81204e-07             0
     0.990279    0.00228069          0.01  -8.98824e-06  -4.43781e-07             0
     0.992355    0.00228069          0.01  -8.05904e-06  -1.32785e-06             0
     0.994363    0.00228069          0.01  -5.94729e-06  -1.85223e-06             0
     0.996305    0.00228069          0.01  -3.36666e-06  -1.86272e-06             0
     0.998183    0.00228069          0.01  -1.15008e-06  -1.23183e-06             0
            1    0.00228069          0.01             0             0             0
   0.00181672    0.00349749          0.01  -6.73595e-07   9.81931e-07             0
            0    0.00349749          0.01             0             0             0
   0.00369508    0.00349749          0.01  -1.32265e-06   8.41215e-07             0
   0.00563718    0.00349749          0.01  -1.17804e-06  -1.42424e-07             0
   0.00764519    0.00349749          0.01   3.82121e-07  -1.65818e-06             0
   0.00972134    0.00349749          0.01   3.86253e-06  -3.48101e-06             0
    0.0118679    0.00349749          0.01   9.62159e-06  -5.45428e-06             0
    0.0140874    0.00349749          0.01   1.79213e-05  -7.47115e-06             0
    0.0163821    0.00349749          0.01   2.89466e-05  -9.45842e-06             0
    0.0187548    0.00349749          0.01   4.28203e-05  -1.13669e-05             0
    0.0212079    0.00349749          0.01   5.96123e-05  -1.31633e-05             0
    0.0237443    0.00349749          0.01   7.93483e-05  -1.48246e-05             0
    0.0263667    0.00349749          0.01   0.000102015  -1.63342e-05             0
    0.0290782    0.00349749          0.01   0.000127565    -1.768e-05             0
    0.0318816    0.00349749          0.01   0.000155918  -1.88531e-05             0
    0.0347802    0.00349749          0.01   0.000186959   -1.9847e-05             0
    0.0377771    0.00349749          0.01   0.000220545  -2.06571e-05             0
    0.0408758    0.00349749          0.01     0.0002565  -2.12801e-05             0
    0.0440796    0.00349749          0.01   0.000294615  -2.17139e-05             0
    0.0473921    0.00349749          0.01   0.000334649  -2.19574e-05             0
     0.050817    0.00349749          0.01   0.000376329  -2.20108e-05             0
    0.0543581    0.00349749          0.01   0.000419347  -2.18749e-05             0
    0.0580194    0.00349749          0.01   0.000463362  -2.15519e-05             0
    0.0618049    0.00349749          0.01   0.000508002  -2.10452e-05             0
    0.0657189    0.00349749          0.01   0.000552859  -2.03591e-05             0
    0.0697658    0.00349749          0.01   0.000597498  -1.94995e-05             0
    0.0739499    0.00349749          0.01    0.00064145  -1.84735e-05             0
     0.078276    0.00349749          0.01   0.000684222  -1.72896e-05             0
    0.0827489    0.00349749          0.01   0.000725298  -1.59579e-05             0
    0.0873736    0.00349749          0.01   0.000764139  -1.44895e-05             0
    0.0921553    0.00349749          0.01   0.000800191  -1.28967e-05             0
    0.0970992    0.00349749          0.01   0.000832888  -1.11932e-05             0
     0.102211    0.00349749          0.01   0.000861653  -9.39278e-06             0
     0.107496    0.00349749          0.01   0.000885908  -7.50968e-06             0
      0.11296    0.00349749          0.01   0.000905073  -5.55783e-06             0
      0.11861    0.00349749          0.01   0.000918566  -3.55033e-06             0
     0.124452    0.00349749          0.01   0.000925805  -1.49873e-06             0
     0.130492    0.00349749          0.01   0.000926203   5.88185e-07             0
     0.136737    0.00349749          0.01   0.000919162   2.70483e-06             0
     0.143193    0.00349749          0.01   0.000904059      4.85e-06             0
     0.149869    0.00349749          0.01   0.000880227   7.02751e-06             0
     0.156771    0.00349749          0.01   0.000846936   9.24706e-06             0
     0.163908    0.00349749          0.01   0.000803359    1.1525e-05             0
     0.171287    0.00349749          0.01   0.000748535   1.38842e-05             0
     0.178916    0.00349749          0.01   0.000681331   1.63543e-05             0
     0.186804    0.00349749          0.01   0.000600388   1.89712e-05             0
      0.19496    0.00349749          0.01   0.000504081   2.17755e-05             0
     0.203392    0.00349749          0.01   0.000390458   2.48114e-05             0
     0.212111    0.00349749          0.01   0.000257206   2.81244e-05             0
     0.221125    0.00349749          0.01   0.000101605   3.17584e-05             0
     0.230446    0.00349749          0.01  -7.94969e-05   3.57532e-05             0
     0.240082    0.00349749          0.01  -0.000289688   4.01407e-05             0
     0.250046    0.00349749          0.01  -0.000532987   4.49415e-05             0
     0.260347    0.00349749          0.01  -0.000813795   5.01609e-05             0
     0.270999    0.00349749          0.01   -0.00113682   5.57848e-05             0
     0.282012    0.00349749          0.01   -0.00150697   6.17743e-05             0
     0.293398    0.00349749          0.01   -0.00192913   6.80588e-05             0
     0.305171    0.00349749          0.01   -0.00240795   7.45299e-05             0
     0.317343    0.00349749          0.01   -0.00294747   8.10324e-05             0
     0.329929    0.00349749          0.01   -0.00355063   8.73541e-05             0
