#     point_x       point_y       point_z           U_x           U_y           U_z
     0.934281             0          0.01             0             0             0
     0.938195     0.0011156          0.01   0.000246221   5.13678e-06             0
     0.938195             0          0.01             0             0             0
     0.941981     0.0011156          0.01   0.000215508   4.95033e-06             0
     0.941981             0          0.01             0             0             0
     0.945642     0.0011156          0.01   0.000186942   4.74861e-06             0
     0.945642             0          0.01             0             0             0
     0.949183     0.0011156          0.01   0.000160503   4.53099e-06             0
     0.949183             0          0.01             0             0             0
     0.952608     0.0011156          0.01   0.000136171   4.29695e-06             0
     0.952608             0          0.01             0             0             0
      0.95592     0.0011156          0.01   0.000113922   4.04612e-06             0
      0.95592             0          0.01             0             0             0
     0.959124     0.0011156          0.01   9.37328e-05   3.77831e-06             0
     0.959124             0          0.01             0             0             0
     0.962223     0.0011156          0.01   7.55734e-05    3.4936e-06             0
     0.962223             0          0.01             0             0             0
      0.96522     0.0011156          0.01   5.94105e-05   3.19235e-06             0
      0.96522             0          0.01             0             0             0
     0.968118     0.0011156          0.01   4.52053e-05   2.87527e-06             0
     0.968118             0          0.01             0             0             0
     0.970922     0.0011156          0.01    3.2912e-05   2.54353e-06             0
     0.970922             0          0.01             0             0             0
     0.973633     0.0011156          0.01   2.24769e-05   2.19878e-06             0
     0.973633             0          0.01             0             0             0
     0.976256     0.0011156          0.01    1.3837e-05   1.84338e-06             0
     0.976256             0          0.01             0             0             0
     0.978792     0.0011156          0.01   6.91796e-06   1.48051e-06             0
     0.978792             0          0.01             0             0             0
     0.981245     0.0011156          0.01   1.63242e-06   1.11447e-06             0
     0.981245             0          0.01             0             0             0
     0.983618     0.0011156          0.01  -2.12337e-06   7.51157e-07             0
     0.983618             0          0.01             0             0             0
     0.985913     0.0011156          0.01  -4.47328e-06   3.98658e-07             0
     0.985913             0          0.01             0             0             0
     0.988132     0.0011156          0.01  -5.56696e-06   6.83674e-08             0
     0.988132             0          0.01             0             0             0
     0.990279     0.0011156          0.01   -5.5879e-06  -2.23288e-07             0
     0.990279             0          0.01             0             0             0
     0.992355     0.0011156          0.01  -4.76525e-06  -4.52031e-07             0
     0.992355             0          0.01             0             0             0
     0.994363     0.0011156          0.01  -3.38732e-06  -5.82197e-07             0
     0.994363             0          0.01             0             0             0
     0.996305     0.0011156          0.01   -1.8362e-06  -5.62059e-07             0
     0.996305             0          0.01             0             0             0
     0.998183     0.0011156          0.01  -5.88571e-07  -3.49281e-07             0
     0.998183             0          0.01             0             0             0
            1             0          0.01             0             0             0
            1     0.0011156          0.01             0             0             0
   0.00181672    0.00228069          0.01  -6.73836e-07   3.53319e-07             0
            0    0.00228069          0.01             0             0             0
   0.00369508    0.00228069          0.01  -1.39054e-06   4.32627e-07             0
   0.00563718    0.00228069          0.01  -1.66425e-06     8.482e-08             0
   0.00764519    0.00228069          0.01  -1.08862e-06  -5.15342e-07             0
   0.00972134    0.00228069          0.01   6.89468e-07  -1.25265e-06             0
    0.0118679    0.00228069          0.01   3.89565e-06  -2.05426e-06             0
    0.0140874    0.00228069          0.01   8.68749e-06  -2.87342e-06             0
    0.0163821    0.00228069          0.01   1.51736e-05   -3.6784e-06             0
    0.0187548    0.00228069          0.01   2.34248e-05  -4.44936e-06             0
    0.0212079    0.00228069          0.01     3.348e-05  -5.17421e-06             0
    0.0237443    0.00228069          0.01   4.53518e-05  -5.84488e-06             0
    0.0263667    0.00228069          0.01   5.90313e-05  -6.45553e-06             0
    0.0290782    0.00228069          0.01   7.44902e-05  -7.00196e-06             0
    0.0318816    0.00228069          0.01    9.1682e-05  -7.48105e-06             0
    0.0347802    0.00228069          0.01   0.000110543  -7.89062e-06             0
    0.0377771    0.00228069          0.01    0.00013099  -8.22908e-06             0
    0.0408758    0.00228069          0.01   0.000152924  -8.49531e-06             0
    0.0440796    0.00228069          0.01   0.000176228  -8.68853e-06             0
    0.0473921    0.00228069          0.01   0.000200764  -8.80835e-06             0
     0.050817    0.00228069          0.01   0.000226376  -8.85463e-06             0
    0.0543581    0.00228069          0.01   0.000252888  -8.82759e-06             0
    0.0580194    0.00228069          0.01   0.000280105  -8.72779e-06             0
    0.0618049    0.00228069          0.01   0.000307811  -8.55619e-06             0
    0.0657189    0.00228069          0.01   0.000335771  -8.31416e-06             0
    0.0697658    0.00228069          0.01   0.000363727  -8.00352e-06             0
    0.0739499    0.00228069          0.01   0.000391408  -7.62659e-06             0
     0.078276    0.00228069          0.01    0.00041852   -7.1862e-06             0
    0.0827489    0.00228069          0.01   0.000444756  -6.68567e-06             0
    0.0873736    0.00228069          0.01   0.000469793  -6.12885e-06             0
    0.0921553    0.00228069          0.01   0.000493294  -5.52007e-06             0
    0.0970992    0.00228069          0.01   0.000514916  -4.86421e-06             0
     0.102211    0.00228069          0.01   0.000534304   -4.1662e-06             0
     0.107496    0.00228069          0.01   0.000551099  -3.43123e-06             0
      0.11296    0.00228069          0.01   0.000564938  -2.66447e-06             0
      0.11861    0.00228069          0.01   0.000575455  -1.87096e-06             0
     0.124452    0.00228069          0.01   0.000582281  -1.05534e-06             0
