mass_A
t	v_{x}	x
0.0		-5.320157448600984
0.016664879644024935	0.4517548331612292	-5.308522300740571
0.03332975928804987	0.5438963571567548	-5.300601068285114
0.04999463893207526	0.6060055999355194	-5.289357943354843
0.0666595185761002	0.6613030651124455	-5.2793618590996685
0.08332439822012559	0.6472013725364094	-5.266053169501449
0.09998927786415052	0.6829216714103675	-5.258109943452344
0.11665415750817545	0.7901472693014293	-5.2437949363624625
0.1333190371522004	0.7732868312522009	-5.231951277586143
0.14998391679622533	0.7999001458288376	-5.218779823318293
0.16664879644025118	0.8092456833334287	-5.203133601096344
0.18331367608427612	0.8773049159522855	-5.18531099183596
0.19997855572830103	1.0405732546274413	-5.168057013221009
0.216643435372326	1.1078455959823936	-5.154831653058821
0.2333083150163509	0.9368587490790575	-5.135331216171584
0.24997319466037632		-5.1171278472928
0.2999678335924516		-5.093329099382532
0.3166327132364765	1.1761264361478623	-5.0762497854044755
0.33329759288050187	1.2029445380611465	-5.056760155992244
0.34996247252452684	1.1443629640794393	-5.037914362228435
0.3682938401329546	1.14324243663264	-5.016798727481383
0.38495871977697954	1.2355727621351946	-4.997745492918028
0.4016235994210045	1.3346764736534389	-4.976806488452637
0.4182884790650298	1.4168168467496685	-4.949979309950622
0.43495335870905477	1.4533961615203774	-4.823999197214593
0.45161823835307974	1.4891140415019448	-4.811213153945259
0.4682831179971047	1.5078967472714644	-4.800042835348302
0.4849479976411301	1.5376579356074722	-4.863317563824725
0.5016128772851555	1.5458120046204336	-4.838903393112989
0.5182777569291804	1.5613590862434334	-4.812563871185541
0.5349426365732053	1.544369126628602	-4.786569644395184
0.5516075162172303	1.5585423888372323	-4.762506301353232
0.5682723958612552	1.5943748194827074	-4.73920558660873
0.5849372755052806	1.5999311001306016	-4.712941588527475
0.6016021551493055	1.5473764079915469	-4.686988743478063
0.6182670347933309	1.5925538788145743	-4.659056423303997
0.6349319144373559	1.6924218680689995	-4.63059787305069
0.6515967940813808	1.6358378728737126	-4.499373742204721
0.6682616737254061	1.6375090071885714	-4.47529687997568
0.6849265533694311	1.756425986614385	-4.45177024108498
0.7015914330134561	1.7725602915746168	-4.431066313801224
0.718256312657481	1.7036412818750828	-4.438206580435118
0.7349211923015064	1.7352038033904655	-4.427216042031875
0.7515860719455317	1.786525989121363	-4.40019816454177
0.7682509515895563	1.7770759366399134	-4.40371677085492
0.7849158312335812	1.7472771089000274	-4.375920999022515
0.8015807108776071	1.7589428300132406	-4.348304005807577
0.8182455905216319	1.806727777591978	-4.220107735811588
0.8349104701656573	1.8331798522394802	-4.19112919197843
0.8515753498096823	1.824211473214298	-4.161447420129534
0.8682402294537068	1.8209462143517243	-4.140280189869118
0.8849051090977322	1.8470712662524236	-4.1222853655616305
0.9015699887417575	1.859376958398373	-4.094040657153025
0.918234868385782	1.8310737089566622	-4.103605840582423
0.9348997480298075	1.8641428132123161	-4.09394264874167
0.9515646276738319	1.9235553907720688	-4.063619853765571
0.9682295073178573	1.8893669240973663	-4.043752453850319
0.9848943869618827	1.870908732054822	-4.012406288400336
1.0015592666059072	1.9405282828161503	-3.981691441446141
1.0182241462499326	1.992376729593609	-3.949984897475794
1.0348890258939571	1.9247556625187436	-3.9186997234411862
1.0515539055379834	1.8762118112869348	-3.8874719122784915
1.0682187851820089	1.9134755948544824	-3.856224939415301
1.0848836648260334	1.9564360909954703	-3.7161231494747344
1.1015485444700588	1.9213169274499091	-3.696058044269279
1.118213424114083	1.9796753042553525	-3.6684306917873237
1.1348783037581085	2.047242341354033	-3.6385774918177254
1.151543183402134	1.9960136368721229	-3.6146437357759695
1.1682080630461582	1.9984684988489432	-3.6073835896444955
1.1848729426901836	1.9936882336274515	-3.599011180614254
1.2015378223342081	2.0325821773294943	-3.5849259861971516
1.2182027019782335	2.026532851780358	-3.551429798099703
1.234867581622259	1.9890778587794962	-3.5243135074410636
1.2515324612662835	2.0414523356006815	-3.493263176154282
1.268197340910309	2.053394856597715	-3.4556275139373045
1.2848622205543343	1.9951574143162862	-3.423843066819741
1.3015271001983597	1.97423373966061	-3.291366160508836
1.3181919798423851	1.984882518259549	-3.2564190498169774
1.3348568594864096	2.007479308288673	-3.233754296775328
1.351521739130435	2.070460348163864	-3.273013989676427
1.3681866187744596	2.0822365394496765	-3.242028076718747
1.384851498418485	2.0411708466699343	-3.2132653044866575
1.4015163780625104	2.0146875920368426	-3.183286686536967
1.4181812577065347	2.0345724568928567	-3.1518531629369755
1.4348461373505599	2.0967078884232597	-3.11846311954529
1.4515110169945844	2.055977099765849	-3.083452121133168
1.4681758966386098	2.0510848945399993	-2.9598628570135883
1.4848407762826352	2.0956083711305635	-2.9266950778923526
1.5015056559266597	2.071403706561657	-2.893287123536867
1.5181705355706852	2.06646488698918	-2.8639400589359774
1.5348354152147106	2.036805869677902	-2.9016793457001753
1.551500294858736	2.088556268381682	-2.8609048964017183
1.5681651745027614	2.132765960400368	-2.841133016294167
1.584830054146786	2.0831481876715947	-2.8085855234266397
1.6014949337908113	2.084277142327247	-2.775001962359808
1.6181598134348358	2.124692322745394	-2.7404865637935045
1.6348246930788612	2.1276854611662666	-2.7032652385030684
1.6514895727228867	2.0870965928002003	-2.668654926939716
1.6681544523669112	2.065396194325801	-2.634598328050465
1.6848193320109366	2.12341192435708	-2.512554648830736
1.7014842116549609	2.1637012562979594	-2.4797620964535265
1.718149091298986	2.126555357920372	-2.447951742762797
1.7348139709430115	2.168302490376021	-2.4881298244899943
1.751478850587036	2.1401932035103504	-2.4540977044512378
1.7681437302310614	2.0752080828288637	-2.4161014604112894
1.7848086098750868	2.0281970544928285	-2.380775062676441
1.8031399774835142	2.0538142166870097	-2.3455688477464642
1.8198048571275396	2.1446687616922597	-2.3096872388370295
1.836469736771564	2.1795072468914225	-2.274932150865136
1.8531346164155904	2.1863107375090745	-2.1521564408405185
1.869799496059615	2.146055284494018	-2.114506632731385
1.8864643757036401	2.1773031548012365	-2.0778264137244653
1.9031292553476655	2.224782150071829	-2.0461914739239857
1.91979413499169	2.2415834778185917	-2.010559974299966
1.9364590146357155	2.2339004828568405	-1.9765711472082943
1.95312389427974	2.1888135628527454	-2.0140102795779296
1.9697887739237654	2.191533978881012	-1.9806270710030915
1.9864536535677908	2.196163877608764	-1.9420187909429467
2.0031185332118153	2.2069612455783956	-1.9069550431189715
2.0197834128558405	2.2088899329145693	-1.867971734639327
2.0364482924998653	2.2021380335175227	-1.8318827466173913
2.0531131721438904	2.2165523605108706	-1.794313517159079
2.069778051787916	2.215307333338665	-1.7575415773375926
2.0864429314319404	2.204139769974881	-1.7200167431291993
2.103107811075967	2.225405877798683	-1.6817155477026295
2.119772690719991	2.20728017244161	-1.6456798520244442
2.136437570364017	2.1814886108557965	-1.6080686630240209
2.153102450008042	2.2080301005704692	-1.570375767861652
2.1697673296520668	2.209694001134076	-1.5333179266707306
2.186432209296092	2.200290893323891	-1.4955203203294616
2.2030970889401162	2.2067456443975937	-1.4587867407337276
2.219761968584142	2.215359079965024	-1.3525321801445314
2.236426848228167	2.2133254029034655	-1.3824061487242982
2.253091727872192	2.2123678898540535	-1.345854713125469
2.269756607516217	2.216839534056594	-1.3075617514598425
2.2864214871602417	2.206683512186313	-1.272312813825855
2.303086366804267	2.199486024895028	-1.2317791154510802
2.319751246448292	2.2046058774168396	-1.1944550555961904
2.3364161260923164	2.217501573433607	-1.1575415809276635
2.353081005736343	2.2668706732685253	-1.1189313858024859
2.3697458853803672	2.2485178351188067	-1.0798386601950485
2.386410765024393	2.227435484953872	-1.041685090946599
2.403075644668418	2.219176286382841	-1.005750860755537
2.419740524312443	2.211304208122298	-0.9665362624076899
2.436405403956468	2.2089085065465155	-0.9274572131125174
2.4530702836004927	2.207200822529622	-0.8903487033700968
2.469735163244518	2.2364502273428872	-0.8528620748513482
2.4864000428885435	2.2157419035440116	-0.8135509539435963
2.503064922532568	2.2236948461825614	-0.7762532927248218
2.519729802176593	2.238090913072201	-0.7391465576637497
2.536394681820618	2.2260585585780492	-0.7002749504344017
2.553059561464643	2.22135889181929	-0.6631791375208325
2.5697244411086686	2.242160997442572	-0.6258465644092519
2.586389320752694	2.2472403725956607	-0.5866311424987334
2.6030542003967194	2.214716059294074	-0.5518081316301489
2.6197190800407437	2.238362032518596	-0.5123705709376667
2.6363839596847694	2.232094314722956	-0.47284423050722957
2.6530488393287945	2.2282520008350395	-0.4355610161925485
2.6697137189728193	2.2436380174480446	-0.3989904952629262
2.6863785986168445	2.273993640980744	-0.35983116125917647
2.703043478260869	2.2795322588465132	-0.3216627473798157
2.7197083579048944	2.226097395111488	-0.2832606853291679
2.73637323754892	2.1996990535607246	-0.24529377014518605
2.7530381171929443	2.205575626212478	-0.2062277142727158
2.76970299683697	2.2169293523700557	-0.16953574778899583
2.7863678764809943	2.2353608753993006	-0.13195879757409124
2.8030327561250195	2.2645902695894544	-0.09276843365565846
