mass_A
t	x
4.940000000000001	4.0879053727487475
4.956666666666668	4.106005507910915
4.973333333333334	4.121744251337812
4.990000000000001	4.137947498544659
5.006666666666667	4.152934073386788
5.023333333333335	4.169094889870885
5.04	4.18500249832792
5.0566666666666675	4.201807443829441
5.073333333333334	4.2183019395000745
5.09	4.235389506080894
5.1066666666666665	4.2518496884681936
5.123333333333334	4.269793468982117
5.14	4.285477054073587
5.156666666666668	4.302170422978624
5.173333333333332	4.319393018064335
5.19	4.337766934676697
5.206666666666668	4.3547209082408305
5.223333333333334	4.371916486976571
5.240000000000002	4.389743683002241
5.256666666666666	4.406185411998612
5.273333333333334	4.42105016435435
5.29	4.436635900602708
5.3066666666666675	4.45283941487434
5.323333333333334	4.4694765399903496
5.34	4.485115973068665
5.3566666666666665	4.502678528920595
5.373333333333334	4.517780400317983
5.39	4.5349240000134605
5.406666666666668	4.552484614146768
5.423333333333332	4.569332860879469
5.44	4.586584502676732
5.456666666666668	4.603212064775022
5.473333333333334	4.621469813414449
5.490000000000002	4.637605079317103
5.506666666666666	4.652059560228923
5.523333333333334	4.66729091643269
5.54	4.683434634396865
5.5566666666666675	4.6996660435177215
5.573333333333334	4.715991708552664
5.59	4.732339185534263
5.6066666666666665	4.749156360502503
5.623333333333334	4.766556457635987
5.64	4.783024931104002
5.656666666666668	4.8001277884808635
5.673333333333334	4.81695432780429
5.69	4.83455187647817
5.706666666666668	4.8479673575099955
5.723333333333334	4.863946973464256
5.740000000000002	4.880594686071705
5.756666666666666	4.8955536725593545
5.773333333333334	4.912560154780424
5.79	4.9287106474191384
5.8066666666666675	4.945665026365433
5.823333333333334	4.962605276913867
5.84	4.979690701899189
5.8566666666666665	4.996667421363378
5.873333333333334	5.013777559674656
5.89	5.030674445331624
5.906666666666668	5.048773485421146
5.923333333333334	5.065266917511079
5.94	5.07965580654141
5.956666666666668	5.095460473674626
5.973333333333334	5.1118256859982285
5.990000000000002	5.128132658523616
6.006666666666666	5.1446916176850594
6.023333333333334	5.161514024735213
6.04	5.1781549196857695
6.0566666666666675	5.19514142637602
6.073333333333334	5.211615245508691
6.09	5.228721607242768
6.1066666666666665	5.245792570250168
6.123333333333334	5.263114039982553
6.14	5.280280748948731
6.156666666666668	5.297674264625447
6.173333333333334	5.31202610858226
6.19	5.327540899123111
6.208333333333334	5.343964892724313
6.225	5.360311009656674
6.241666666666668	5.376789636730523
6.258333333333334	5.393183059334447
6.275000000000002	5.40991550047672
6.291666666666668	5.426804676773775
6.308333333333334	5.444086364125308
6.325	5.460455853477453
6.341666666666668	5.477335250281952
6.358333333333334	5.494271326968161
6.375000000000002	5.511592630234475
6.391666666666666	5.526697438075833
6.408333333333334	5.541911626196984
6.425	5.5580307969791285
6.441666666666668	5.574177257132607
6.458333333333334	5.59046198805844
6.475	5.607368281270699
6.491666666666668	5.623855487010896
6.508333333333334	5.640703318753016
6.525000000000002	5.657722846166794
6.541666666666668	5.674603920457453
6.558333333333334	5.691309565877596
6.575	5.708142692056818
6.591666666666668	5.7251297132543035
6.608333333333334	5.739940201856472
6.625000000000002	5.755566657488743
6.641666666666666	5.772233437412893
6.658333333333334	5.788461684542515
6.675	5.805058699371008
6.691666666666668	5.821549514749115
6.708333333333334	5.83844356179534
6.725	5.855394949522165
6.741666666666668	5.872301707102771
6.758333333333334	5.888834042821525
6.775000000000002	5.905919079247414
6.791666666666668	5.922891292960211
6.808333333333334	5.939901470956403
6.825	5.9569455433525365
6.841666666666668	5.972013409407075
6.858333333333334	5.987636918118339
6.875000000000002	6.003672772201133
6.891666666666666	6.020078249448948
6.908333333333334	6.037324986837626
6.925	6.053901598893355
6.941666666666668	6.07063215951298
6.958333333333334	6.087661359976122
6.975	6.104732002155196
6.991666666666668	6.122236290764487
7.008333333333334	6.138646492762994
7.025000000000002	6.1561016252775635
7.041666666666668	6.172553029610974
7.058333333333334	6.190236133226612
7.075	6.206777156814194
7.091666666666668	6.224507224313234
7.108333333333334	6.241935870102937
7.125000000000002	6.257097607103792
7.141666666666666	6.272581931311851
7.158333333333334	6.289003201819166
7.175	6.30566520232971
7.191666666666668	6.323068544662984
7.208333333333334	6.340438586648427
7.225	6.357405183363648
7.241666666666668	6.374156770272809
7.258333333333334	6.390798847759508
7.275000000000002	6.407422066256802
7.291666666666668	6.424317693094013
7.308333333333334	6.441347320186845
7.325	6.457938152208512
7.341666666666668	6.474306519116673
7.358333333333334	6.49279986823176
7.375000000000002	6.509531617189614
7.391666666666666	6.525979454498745
7.408333333333334	6.542003607692381
7.425	6.558961268516707
7.441666666666668	6.57485816041449
7.458333333333334	6.591125485945131
7.475	6.6079902346081765
7.491666666666668	6.625221083871485
7.508333333333334	6.641822962894452
7.525000000000002	6.658077427309461
7.541666666666668	6.675367788551534
7.558333333333334	6.6928627999018655
7.575	6.709760176736833
7.591666666666668	6.710780866177236
7.608333333333334	6.727276880225255
7.625000000000002	6.745116235428233
7.641666666666666	6.7623676231344305
7.658333333333334	6.779474122024251
7.676666666666666	6.796088631601927
7.693333333333334	6.812862719835815
7.71	6.83072225073652
7.7266666666666675	6.848349910462362
7.743333333333334	6.865578715256823
7.76	6.882648108757053
7.776666666666666	6.899659966962772
7.793333333333334	6.916452807996542
7.810000000000001	6.934817843664243
7.826666666666668	6.952553921025428
7.843333333333334	6.969889089609893
7.86	6.9880689331335075
7.876666666666668	7.0054799527147535
7.8933333333333335	7.023261568200652
7.910000000000002	7.04191655216608
7.926666666666666	7.059297194039776
7.943333333333334	7.077387459352033
7.96	7.093790608151937
7.9766666666666675	7.109686072962819
7.993333333333334	7.1256958238210695
8.01	7.142932612877751
8.026666666666666	7.159133546364267
8.043333333333335	7.176336507301547
8.060000000000002	7.193542801723422
8.076666666666668	7.210327993725815
8.093333333333334	7.22769377720346
8.11	7.245233778686404
8.126666666666669	7.2623917913498
8.143333333333334	7.279837192693772
8.160000000000002	7.296264759927877
8.176666666666666	7.315081610496404
8.193333333333333	7.331325174328694
8.21	7.34937044667164
8.226666666666668	7.36695033353899
8.243333333333334	7.384777779001634
8.26	7.402529735170494
8.276666666666667	7.419294677605829
8.293333333333335	7.436837349511031
8.310000000000002	7.454768777831599
8.326666666666668	7.47251236591261
8.343333333333334	7.490251066846096
8.36	7.507910653729797
8.376666666666669	7.525785709976618
8.393333333333334	7.542925060338596
8.410000000000002	7.561121855056128
8.426666666666666	7.578744089037701
8.443333333333333	7.596624587908869
8.46	7.615068603439894
8.476666666666668	7.6325455258323815
8.493333333333334	7.649478440962098
8.51	7.667100833110561
8.526666666666667	7.6853294353678345
8.543333333333335	7.7032292013027694
8.560000000000002	7.721163407272489
8.576666666666668	7.7381941428246686
8.593333333333334	7.756388447162416
8.61	7.77480787106385
8.626666666666669	7.792429998651701
8.643333333333334	7.810460316637287
8.660000000000002	7.82845664466763
8.676666666666666	7.846459794808241
8.693333333333333	7.864713612645935
8.71	7.8817726172053755
8.726666666666668	7.899934081242708
8.743333333333334	7.917724731720175
8.76	7.935520126871661
8.776666666666667	7.952872365397325
8.793333333333335	7.971075331229193
8.810000000000002	7.988551569372793
8.826666666666668	8.005817173016535
8.843333333333334	8.02376399409248
8.86	8.042114556612823
8.876666666666669	8.05926905709127
8.893333333333334	8.077526383725871
8.910000000000002	8.095166993008107
8.926666666666666	8.112860752703519
8.943333333333333	8.130784508453512
8.96	8.148186769724127
8.976666666666668	8.164557433728405
8.993333333333334	8.182650313889223
9.01	8.200667608974214
9.026666666666667	8.217579727760778
9.043333333333335	8.236283001326552
9.060000000000002	8.252411339678506
9.076666666666668	8.271100847072422
9.095000000000002	8.288215746537368
9.111666666666668	8.306650437606738
9.128333333333336	8.324901589754909
9.145	8.342788102261338
9.161666666666667	8.360524480013844
9.178333333333335	8.378135467047752
9.195000000000002	8.396890714975008
9.211666666666668	8.413297382708809
9.228333333333333	8.431720828690892
9.245	8.450258990874765
9.261666666666668	8.467757465300245
9.278333333333334	8.486352581672953
9.295000000000002	8.503558569673803
9.311666666666666	8.521974634045783
9.328333333333333	8.537782077584179
9.345000000000002	8.55639724256956
9.361666666666668	8.572207878925841
9.378333333333336	8.5883662601481
9.395	8.604704850000061
9.411666666666667	8.621408154155372
9.428333333333335	8.638554818364174
9.445000000000002	8.654411189497065
9.461666666666668	8.670496672993615
9.478333333333333	8.687232963439943
9.495	8.705339315914564
9.511666666666668	8.724271893021903
9.528333333333334	8.742952884632409
9.545000000000002	8.760999681508732
9.561666666666666	8.777830958389789
9.578333333333333	8.796072777906776
9.595000000000002	8.81278026105182
9.611666666666668	8.83071276802966
9.628333333333336	8.848404961508649
9.645	8.86713858128794
9.661666666666667	8.884102042570674
9.678333333333335	8.901710842961226
9.695000000000002	8.91991944695964
9.711666666666668	8.937008683638023
9.728333333333333	8.955176817201238
9.745	8.9729357216806
9.761666666666668	8.990542565199227
9.778333333333334	9.008382767764424
9.795000000000002	9.02568358454478
9.811666666666666	9.04379111285575
9.828333333333333	9.060900765659422
9.845000000000002	9.079627801924762
9.861666666666668	9.09786391238599
