mass_A
t	v_{x}	x
0.0		-5.34851827538876
0.016664879644024935	0.49360354959556113	-5.349250312838799
0.03332975928804987	0.5307626536841228	-5.3496971484004705
0.04999463893207526	0.5914431780523384	-5.34062989788444
0.0666595185761002	0.666761375856295	-5.331948167277896
0.08332439822012559	0.6338526555611765	-5.320427829520161
0.09998927786415052	0.6617251674562002	-5.311120242270915
0.11665415750817545	0.7768912135185235	-5.30011559817512
0.1333190371522004	0.724617360363575	-5.289536841991142
0.14998391679622533	0.7931303553674028	-5.276475481213717
0.16664879644025118	1.1773917608369917	-5.265268923111764
0.18331367608427612	1.1251076112234268	-5.245231098657181
0.19997855572830103	3.4574339731524706	-5.232164400145401
0.216643435372326	3.638854579188253	-5.220830784171532
0.2333083150163509	1.0660576543612346	-5.199670009400595
0.24997319466037632	0.859846714766004	-5.1820646983237335
0.26663807430440123	0.6748708028046388	-5.159571048435481
0.2833029539484262	1.1317409977486215	-5.142385782984908
0.2999678335924516	1.1952084534855725	-5.122363981741918
0.3166327132364765	0.7480916051592097	-5.104959015629247
0.33329759288050187	1.2310935921267747	-5.083662335988167
0.34996247252452684	1.4761074841392507	-5.063699214457193
0.3682938401329546	0.05862826709250946	-5.041504469706908
0.38495871977697954	-0.17501379567863	-5.017657201872574
0.4016235994210045	0.6828236285194234	-4.999458212832793
0.4182884790650298	0.7666036941880396	-4.86789616188852
0.43495335870905477	1.1257815073282007	-4.853117262629717
0.45161823835307974	1.3657522401804523	-4.896318478449537
0.4682831179971047	1.566127349987191	-4.875352929790848
0.4849479976411301	1.5678243420294247	-4.819943095306277
0.5016128772851555	1.5175208554844637	-4.825951228836969
0.5182777569291804	1.4314133938694933	-4.8117231255286725
0.5349426365732053	1.3890789006994506	-4.801019375281924
0.5516075162172303	1.5216630919694238	-4.777998826888402
0.5682723958612552	1.6488194222304162	-4.752491691724227
0.5849372755052806	4.701607692042582	-4.726638524787723
0.6016021551493055	4.24026716103686	-4.699196163744522
0.6182670347933309	1.0572299391027067	-4.559519329708074
0.6349319144373559	1.4494350837462562	-4.536258736953789
0.6515967940813808	1.4773068403928125	-4.51095647300934
0.6682616737254061	0.37126553260021766	-4.487175872860023
0.6849265533694311	0.08601854153738862	-4.470747257783466
0.7015914330134561	1.2540478643979234	-4.481665391407914
0.718256312657481	1.1303795799320446	-4.4548732069331445
0.7349211923015064	1.1763829344415713	-4.467093329087987
0.7515860719455317	1.7406929925129122	-4.442167886180365
0.7682509515895563	4.2691542373741775	-4.414566461944261
0.7849158312335812	4.296926157814474	-4.279815409628188
0.8015807108776071	1.7798258975541723	-4.250757279503221
0.8182455905216319	1.608307017835796	-4.221193095295121
0.8349104701656573	1.1372202628806831	-4.198812087894586
0.8515753498096823	1.2781369174482162	-4.179638098105444
0.8682402294537068	0.702861583414918	-4.150867211305895
0.8849051090977322	0.290731335923891	-4.146349758085091
0.9015699887417575	1.3685588633509138	-4.1489172130858645
0.918234868385782	1.6784429654134516	-4.117412157005453
0.9348997480298075	1.7067437946097237	-4.109067661130788
0.9515646276738319	1.9109621772874164	-4.077032894950166
0.9682295073178573	1.8951884174544433	-4.044885564704055
0.9848943869618827	1.8947587003416562	-4.0167689991011715
1.0015592666059072	1.910796184128614	-3.985563373462639
1.0182241462499326	1.8228574144870116	-3.955935150244404
1.0348890258939571	4.451921814162949	-3.9253632958717013
1.0515539055379834	4.420388914635309	-3.7830417755402803
1.0682187851820089	1.7525850724292047	-3.756786453434785
1.0848836648260334	1.7736178772098679	-3.7261438310122474
1.1015485444700588	1.57386564439696	-3.6961812285896856
1.118213424114083	1.053614852577762	-3.6708755516829297
1.1348783037581085	0.6613237052073669	-3.6533045964641633
1.151543183402134	0.8293526134709885	-3.6523304481539687
1.1682080630461582	1.6515935548917993	-3.6422920257124956
1.1848729426901836	1.8488212103691932	-3.617937400133978
1.2015378223342081	1.6325046548668274	-3.5934984473060054
1.2182027019782335	2.02885979623304	-3.5634645700172856
1.234867581622259	2.036442527471517	-3.5238238616494613
1.2515324612662835	4.479556819958451	-3.4934160796395286
1.268197340910309	4.5827126220574605	-3.356265961636825
1.2848622205543343	1.8083793672199635	-3.3221043892026225
1.3015271001983597	-0.10935434802741165	-3.2962493834819275
1.3181919798423851	0.0232164846372546	-3.3092158254020543
1.3348568594864096	1.7901518261952605	-3.2834800456651436
1.351521739130435	1.871663963495856	-3.2619762223383963
1.3681866187744596	1.9489139233929547	-3.24237049240765
1.384851498418485	1.9186553081949005	-3.2174434599009696
1.4015163780625104	1.9753138858540553	-3.1855808985229674
1.4181812577065347	4.540924883119708	-3.1515101276679287
1.4348461373505599	4.523831068981654	-3.0275064906806004
1.4515110169945844	2.012133393064221	-2.9946334593059842
1.4681758966386098	1.9062336703881677	-2.961267127660606
1.4848407762826352	0.9179115638670826	-2.9292625952313105
1.5015056559266597	1.1582710696943688	-2.9068596980098507
1.5181705355706852	0.9872696737209853	-2.8706787619843004
1.5348354152147106	0.692658448243179	-2.901248170518811
1.551500294858736	1.7319076571123395	-2.8772901509539617
1.5681651745027614	1.970323006665859	-2.8442374750372448
1.584830054146786	2.126735103362422	-2.809892137297515
1.6014949337908113	2.048907493778357	-2.7752298934161423
1.6181598134348358	2.0393511910686395	-2.7397905978132755
1.6348246930788612	4.724875138557811	-2.704713984569326
1.6514895727228867	4.654579333781259	-2.670063449078333
1.6681544523669112	1.8456831586212785	-2.547153338259411
1.6848193320109366	0.11851646162399262	-2.514524950936214
1.7014842116549609	0.23999582131396502	-2.4825868409140397
1.718149091298986	2.066810892165428	-2.471097768589812
1.7348139709430115	2.158386149700571	-2.441495446577104
1.751478850587036	2.1029771868937277	-2.409774599933646
1.7681437302310614	2.019751521522703	-2.409903040389852
1.7848086098750868	1.968177539559656	-2.3777141499368764
1.8031399774835142	4.305184923704335	-2.3439895849987753
1.8198048571275396	4.584336356438585	-2.2196691146230103
1.836469736771564	2.2192865707345693	-2.181738076592068
1.8531346164155904	2.034986667865895	-2.1437233057747473
1.869799496059615	2.005122812360876	-2.111890463392884
1.8864643757036401	2.0836130056500357	-2.0749997342820947
1.9031292553476655	1.7979941692393144	-2.040644808694501
1.91979413499169	0.24320664430768038	-2.0077658509445113
1.9364590146357155	0.6063359831367757	-2.0500453966693257
1.95312389427974	2.2370326903554982	-2.011343598511302
1.9697887739237654	2.23664260716017	-1.975297452114047
1.9864536535677908	2.217253049591558	-1.9367069146223646
2.0031185332118153	2.214327526614879	-1.900323240023381
2.0197834128558405	2.2349980868522974	-1.8628826466094273
2.0364482924998653	2.221790824083353	-1.8257008473355745
2.0531131721438904	2.286001071178775	-1.7878347220248934
2.069778051787916	2.2270610381941616	-1.749035756652824
2.0864429314319404	2.192014145954819	-1.7127221813235858
