#     point_x       point_y       point_z           U_x           U_y           U_z
    0.0580194     0.0011156          0.01   0.000177978  -2.84793e-06             0
    0.0580194             0          0.01             0             0             0
    0.0618049     0.0011156          0.01   0.000194909  -2.76375e-06             0
    0.0618049             0          0.01             0             0             0
    0.0657189     0.0011156          0.01    0.00021181  -2.65554e-06             0
    0.0657189             0          0.01             0             0             0
    0.0697658     0.0011156          0.01   0.000228508  -2.52446e-06             0
    0.0697658             0          0.01             0             0             0
    0.0739499     0.0011156          0.01   0.000244818  -2.37187e-06             0
    0.0739499             0          0.01             0             0             0
     0.078276     0.0011156          0.01   0.000260551  -2.19936e-06             0
     0.078276             0          0.01             0             0             0
    0.0827489     0.0011156          0.01   0.000275512  -2.00866e-06             0
    0.0827489             0          0.01             0             0             0
    0.0873736     0.0011156          0.01   0.000289499  -1.80173e-06             0
    0.0873736             0          0.01             0             0             0
    0.0921553     0.0011156          0.01   0.000302312  -1.58063e-06             0
    0.0921553             0          0.01             0             0             0
    0.0970992     0.0011156          0.01    0.00031375  -1.34756e-06             0
    0.0970992             0          0.01             0             0             0
     0.102211     0.0011156          0.01   0.000323612  -1.10475e-06             0
     0.102211             0          0.01             0             0             0
     0.107496     0.0011156          0.01   0.000331702  -8.54381e-07             0
     0.107496             0          0.01             0             0             0
      0.11296     0.0011156          0.01   0.000337829  -5.98547e-07             0
      0.11296             0          0.01             0             0             0
      0.11861     0.0011156          0.01   0.000341807  -3.39133e-07             0
      0.11861             0          0.01             0             0             0
     0.124452     0.0011156          0.01   0.000343453  -7.77142e-08             0
     0.124452             0          0.01             0             0             0
     0.130492     0.0011156          0.01   0.000342587   1.84619e-07             0
     0.130492             0          0.01             0             0             0
     0.136737     0.0011156          0.01   0.000339027   4.47327e-07             0
     0.136737             0          0.01             0             0             0
     0.143193     0.0011156          0.01   0.000332583   7.10581e-07             0
     0.143193             0          0.01             0             0             0
     0.149869     0.0011156          0.01   0.000323049   9.75333e-07             0
     0.149869             0          0.01             0             0             0
     0.156771     0.0011156          0.01   0.000310195   1.24342e-06             0
     0.156771             0          0.01             0             0             0
     0.163908     0.0011156          0.01   0.000293748   1.51764e-06             0
     0.163908             0          0.01             0             0             0
     0.171287     0.0011156          0.01   0.000273382   1.80171e-06             0
     0.171287             0          0.01             0             0             0
     0.178916     0.0011156          0.01   0.000248699   2.10021e-06             0
     0.178916             0          0.01             0             0             0
     0.186804     0.0011156          0.01   0.000219211   2.41848e-06             0
     0.186804             0          0.01             0             0             0
      0.19496     0.0011156          0.01    0.00018432   2.76244e-06             0
      0.19496             0          0.01             0             0             0
     0.203392     0.0011156          0.01   0.000143302   3.13826e-06             0
     0.203392             0          0.01             0             0             0
     0.212111     0.0011156          0.01   9.52882e-05   3.55216e-06             0
     0.212111             0          0.01             0             0             0
     0.221125     0.0011156          0.01   3.92568e-05   4.00997e-06             0
     0.221125             0          0.01             0             0             0
     0.230446     0.0011156          0.01  -2.59792e-05   4.51684e-06             0
     0.230446             0          0.01             0             0             0
     0.240082     0.0011156          0.01  -0.000101772   5.07679e-06             0
     0.240082             0          0.01             0             0             0
     0.250046     0.0011156          0.01  -0.000189632   5.69238e-06             0
     0.250046             0          0.01             0             0             0
     0.260347     0.0011156          0.01  -0.000291218   6.36427e-06             0
     0.260347             0          0.01             0             0             0
     0.270999     0.0011156          0.01  -0.000408303   7.09068e-06             0
     0.270999             0          0.01             0             0             0
     0.282012     0.0011156          0.01  -0.000542738   7.86688e-06             0
     0.282012             0          0.01             0             0             0
     0.293398     0.0011156          0.01  -0.000696389   8.68426e-06             0
     0.293398             0          0.01             0             0             0
     0.305171     0.0011156          0.01  -0.000871045   9.52953e-06             0
     0.305171             0          0.01             0             0             0
     0.317343     0.0011156          0.01   -0.00106829   1.03836e-05             0
     0.317343             0          0.01             0             0             0
     0.329929     0.0011156          0.01   -0.00128936     1.122e-05             0
     0.329929             0          0.01             0             0             0
     0.342941     0.0011156          0.01   -0.00153486   1.20044e-05             0
     0.342941             0          0.01             0             0             0
     0.356395     0.0011156          0.01   -0.00180458   1.26925e-05             0
     0.356395             0          0.01             0             0             0
     0.370306     0.0011156          0.01   -0.00209706     1.323e-05             0
     0.370306             0          0.01             0             0             0
     0.384688     0.0011156          0.01   -0.00240927   1.35524e-05             0
     0.384688             0          0.01             0             0             0
     0.399559     0.0011156          0.01   -0.00273613   1.35855e-05             0
     0.399559             0          0.01             0             0             0
     0.414934     0.0011156          0.01   -0.00307007   1.32481e-05             0
     0.414934             0          0.01             0             0             0
     0.430831     0.0011156          0.01   -0.00340058    1.2456e-05             0
     0.430831             0          0.01             0             0             0
     0.447268     0.0011156          0.01   -0.00371392   1.11281e-05             0
     0.447268             0          0.01             0             0             0
     0.464262     0.0011156          0.01   -0.00399288   9.19547e-06             0
     0.464262             0          0.01             0             0             0
     0.481833     0.0011156          0.01     -0.004217   6.61446e-06             0
     0.481833             0          0.01             0             0             0
          0.5     0.0011156          0.01    -0.0043623   3.40906e-06             0
          0.5             0          0.01             0             0             0
     0.518167     0.0011156          0.01   -0.00440715  -2.57354e-07             0
     0.518167             0          0.01             0             0             0
     0.535738     0.0011156          0.01    -0.0043434  -4.13173e-06             0
     0.535738             0          0.01             0             0             0
     0.552732     0.0011156          0.01   -0.00417537  -7.98811e-06             0
     0.552732             0          0.01             0             0             0
     0.569169     0.0011156          0.01   -0.00391322  -1.16346e-05             0
     0.569169             0          0.01             0             0             0
     0.585066     0.0011156          0.01   -0.00357109  -1.48988e-05             0
     0.585066             0          0.01             0             0             0
     0.600441     0.0011156          0.01   -0.00316589  -1.76397e-05             0
     0.600441             0          0.01             0             0             0
     0.615312     0.0011156          0.01     -0.002716   -1.9756e-05             0
     0.615312             0          0.01             0             0             0
     0.629694     0.0011156          0.01   -0.00223998    -2.119e-05             0
     0.629694             0          0.01             0             0             0
     0.643605     0.0011156          0.01   -0.00175549  -2.19278e-05             0
     0.643605             0          0.01             0             0             0
     0.657059     0.0011156          0.01   -0.00127839  -2.19951e-05             0
     0.657059             0          0.01             0             0             0
     0.670071     0.0011156          0.01  -0.000822103  -2.14513e-05             0
     0.670071             0          0.01             0             0             0
     0.682657     0.0011156          0.01  -0.000397263  -2.03799e-05             0
     0.682657             0          0.01             0             0             0
     0.694829     0.0011156          0.01  -1.16053e-05    -1.888e-05             0
     0.694829             0          0.01             0             0             0
     0.706602     0.0011156          0.01   0.000329916  -1.70571e-05             0
     0.706602             0          0.01             0             0             0
     0.717988     0.0011156          0.01   0.000624858  -1.50152e-05             0
     0.717988             0          0.01             0             0             0
     0.729001     0.0011156          0.01   0.000872919   -1.2851e-05             0
     0.729001             0          0.01             0             0             0
     0.739653     0.0011156          0.01    0.00107551  -1.06492e-05             0
     0.739653             0          0.01             0             0             0
     0.749954     0.0011156          0.01    0.00123531  -8.48072e-06             0
     0.749954             0          0.01             0             0             0
     0.759918     0.0011156          0.01    0.00135589  -6.40135e-06             0
     0.759918             0          0.01             0             0             0
     0.769554     0.0011156          0.01    0.00144136  -4.45231e-06             0
     0.769554             0          0.01             0             0             0
     0.778875     0.0011156          0.01    0.00149602  -2.66144e-06             0
     0.778875             0          0.01             0             0             0
     0.787889     0.0011156          0.01     0.0015242  -1.04497e-06             0
     0.787889             0          0.01             0             0             0
     0.796608     0.0011156          0.01    0.00153007   3.90441e-07             0
     0.796608             0          0.01             0             0             0
      0.80504     0.0011156          0.01    0.00151747   1.64576e-06             0
      0.80504             0          0.01             0             0             0
     0.813196     0.0011156          0.01    0.00148993   2.72758e-06             0
     0.813196             0          0.01             0             0             0
     0.821084     0.0011156          0.01    0.00145056   3.64652e-06             0
     0.821084             0          0.01             0             0             0
     0.828713     0.0011156          0.01    0.00140207   4.41575e-06             0
     0.828713             0          0.01             0             0             0
     0.836092     0.0011156          0.01    0.00134678   5.04984e-06             0
     0.836092             0          0.01             0             0             0
     0.843229     0.0011156          0.01    0.00128665   5.56389e-06             0
     0.843229             0          0.01             0             0             0
     0.850131     0.0011156          0.01    0.00122331   5.97275e-06             0
     0.850131             0          0.01             0             0             0
     0.856807     0.0011156          0.01    0.00115808   6.29064e-06             0
     0.856807             0          0.01             0             0             0
     0.863263     0.0011156          0.01    0.00109202   6.53073e-06             0
     0.863263             0          0.01             0             0             0
     0.869508     0.0011156          0.01      0.001026   6.70499e-06             0
     0.869508             0          0.01             0             0             0
     0.875548     0.0011156          0.01   0.000960656     6.824e-06             0
     0.875548             0          0.01             0             0             0
      0.88139     0.0011156          0.01   0.000896505   6.89698e-06             0
      0.88139             0          0.01             0             0             0
      0.88704     0.0011156          0.01   0.000833921   6.93176e-06             0
      0.88704             0          0.01             0             0             0
     0.892504     0.0011156          0.01   0.000773182   6.93484e-06             0
     0.892504             0          0.01             0             0             0
     0.897789     0.0011156          0.01   0.000714484   6.91146e-06             0
     0.897789             0          0.01             0             0             0
     0.902901     0.0011156          0.01   0.000657964   6.86573e-06             0
     0.902901             0          0.01             0             0             0
     0.907845     0.0011156          0.01    0.00060371    6.8007e-06             0
     0.907845             0          0.01             0             0             0
     0.912626     0.0011156          0.01    0.00055178   6.71854e-06             0
     0.912626             0          0.01             0             0             0
     0.917251     0.0011156          0.01   0.000502203   6.62058e-06             0
     0.917251             0          0.01             0             0             0
     0.921724     0.0011156          0.01   0.000454997   6.50752e-06             0
     0.921724             0          0.01             0             0             0
      0.92605     0.0011156          0.01   0.000410165    6.3795e-06             0
      0.92605             0          0.01             0             0             0
     0.930234     0.0011156          0.01   0.000367708   6.23623e-06             0
     0.930234             0          0.01             0             0             0
     0.934281     0.0011156          0.01   0.000327619   6.07707e-06             0
     0.934281             0          0.01             0             0             0
     0.938195     0.0011156          0.01   0.000289895    5.9012e-06             0
     0.938195             0          0.01             0             0             0
     0.941981     0.0011156          0.01   0.000254528   5.70763e-06             0
     0.941981             0          0.01             0             0             0
     0.945642     0.0011156          0.01   0.000221512   5.49535e-06             0
     0.945642             0          0.01             0             0             0
     0.949183     0.0011156          0.01    0.00019084   5.26338e-06             0
     0.949183             0          0.01             0             0             0
     0.952608     0.0011156          0.01   0.000162504   5.01085e-06             0
     0.952608             0          0.01             0             0             0
      0.95592     0.0011156          0.01   0.000136495   4.73704e-06             0
      0.95592             0          0.01             0             0             0
     0.959124     0.0011156          0.01   0.000112798    4.4415e-06             0
     0.959124             0          0.01             0             0             0
     0.962223     0.0011156          0.01   9.13968e-05   4.12405e-06             0
     0.962223             0          0.01             0             0             0
      0.96522     0.0011156          0.01   7.22686e-05   3.78492e-06             0
      0.96522             0          0.01             0             0             0
     0.968118     0.0011156          0.01   5.53832e-05   3.42475e-06             0
     0.968118             0          0.01             0             0             0
     0.970922     0.0011156          0.01   4.07024e-05   3.04472e-06             0
     0.970922             0          0.01             0             0             0
     0.973633     0.0011156          0.01   2.81775e-05   2.64668e-06             0
     0.973633             0          0.01             0             0             0
     0.976256     0.0011156          0.01   1.77483e-05   2.23331e-06             0
     0.976256             0          0.01             0             0             0
     0.978792     0.0011156          0.01   9.34001e-06   1.80829e-06             0
     0.978792             0          0.01             0             0             0
     0.981245     0.0011156          0.01   2.86126e-06   1.37673e-06             0
     0.981245             0          0.01             0             0             0
     0.983618     0.0011156          0.01  -1.79983e-06   9.45587e-07             0
     0.983618             0          0.01             0             0             0
     0.985913     0.0011156          0.01  -4.78029e-06   5.24512e-07             0
     0.985913             0          0.01             0             0             0
     0.988132     0.0011156          0.01   -6.2491e-06   1.27113e-07             0
     0.988132             0          0.01             0             0             0
     0.990279     0.0011156          0.01  -6.41686e-06  -2.26947e-07             0
     0.990279             0          0.01             0             0             0
     0.992355     0.0011156          0.01  -5.55007e-06  -5.08535e-07             0
     0.992355             0          0.01             0             0             0
     0.994363     0.0011156          0.01  -3.98764e-06  -6.74665e-07             0
     0.994363             0          0.01             0             0             0
     0.996305     0.0011156          0.01  -2.18324e-06    -6.625e-07             0
     0.996305             0          0.01             0             0             0
     0.998183     0.0011156          0.01  -7.08294e-07  -4.18347e-07             0
     0.998183             0          0.01             0             0             0
            1             0          0.01             0             0             0
            1     0.0011156          0.01             0             0             0
   0.00181672    0.00228069          0.01  -7.55398e-07   7.03572e-07             0
            0    0.00228069          0.01             0             0             0
   0.00369508    0.00228069          0.01  -1.66951e-06   7.07182e-07             0
   0.00563718    0.00228069          0.01  -2.03678e-06   1.87986e-07             0
   0.00764519    0.00228069          0.01  -1.26233e-06  -6.42045e-07             0
   0.00972134    0.00228069          0.01    1.0973e-06  -1.63569e-06             0
    0.0118679    0.00228069          0.01   5.33618e-06  -2.69955e-06             0
    0.0140874    0.00228069          0.01   1.16553e-05  -3.77463e-06             0
    0.0163821    0.00228069          0.01   2.01855e-05  -4.82287e-06             0
    0.0187548    0.00228069          0.01   3.10043e-05  -5.81964e-06             0
    0.0212079    0.00228069          0.01   4.41468e-05  -6.74873e-06             0
    0.0237443    0.00228069          0.01   5.96123e-05  -7.59915e-06             0
    0.0263667    0.00228069          0.01   7.73701e-05  -8.36321e-06             0
    0.0290782    0.00228069          0.01   9.73614e-05  -9.03549e-06             0
    0.0318816    0.00228069          0.01   0.000119502  -9.61216e-06             0
    0.0347802    0.00228069          0.01   0.000143681  -1.00906e-05             0
    0.0377771    0.00228069          0.01   0.000169765   -1.0469e-05             0
    0.0408758    0.00228069          0.01   0.000197595  -1.07465e-05             0
    0.0440796    0.00228069          0.01   0.000226985  -1.09226e-05             0
    0.0473921    0.00228069          0.01   0.000257728  -1.09976e-05             0
     0.050817    0.00228069          0.01   0.000289588  -1.09723e-05             0
    0.0543581    0.00228069          0.01   0.000322307  -1.08481e-05             0
    0.0580194    0.00228069          0.01   0.000355602  -1.06273e-05             0
    0.0618049    0.00228069          0.01   0.000389166  -1.03124e-05             0
    0.0657189    0.00228069          0.01   0.000422671  -9.90709e-06             0
    0.0697658    0.00228069          0.01   0.000455769  -9.41552e-06             0
    0.0739499    0.00228069          0.01   0.000488091  -8.84269e-06             0
     0.078276    0.00228069          0.01   0.000519255  -8.19434e-06             0
    0.0827489    0.00228069          0.01   0.000548867  -7.47695e-06             0
    0.0873736    0.00228069          0.01   0.000576524  -6.69764e-06             0
    0.0921553    0.00228069          0.01   0.000601817  -5.86407e-06             0
    0.0970992    0.00228069          0.01   0.000624336  -4.98433e-06             0
     0.102211    0.00228069          0.01   0.000643677  -4.06664e-06             0
     0.107496    0.00228069          0.01   0.000659437  -3.11913e-06             0
      0.11296    0.00228069          0.01   0.000671226  -2.14953e-06             0
      0.11861    0.00228069          0.01   0.000678658  -1.16483e-06             0
     0.124452    0.00228069          0.01   0.000681356  -1.70827e-07             0
     0.130492    0.00228069          0.01   0.000678947   8.28422e-07             0
     0.136737    0.00228069          0.01   0.000671051   1.83093e-06             0
     0.143193    0.00228069          0.01   0.000657271   2.83732e-06             0
     0.149869    0.00228069          0.01   0.000637179   3.85115e-06             0
     0.156771    0.00228069          0.01   0.000610292   4.87931e-06             0
     0.163908    0.00228069          0.01   0.000576046   5.93218e-06             0
     0.171287    0.00228069          0.01   0.000533769   7.02359e-06             0
     0.178916    0.00228069          0.01   0.000482642   8.17062e-06             0
     0.186804    0.00228069          0.01   0.000421667   9.39319e-06             0
      0.19496    0.00228069          0.01   0.000349625   1.07132e-05             0
     0.203392    0.00228069          0.01   0.000265046   1.21538e-05             0
     0.212111    0.00228069          0.01   0.000166171   1.37379e-05             0
     0.221125    0.00228069          0.01   5.09334e-05   1.54872e-05             0
     0.230446    0.00228069          0.01  -8.30605e-05   1.74207e-05             0
     0.240082    0.00228069          0.01  -0.000238532   1.95529e-05             0
     0.250046    0.00228069          0.01  -0.000418518    2.1893e-05             0
     0.260347    0.00228069          0.01   -0.00062634   2.44424e-05             0
     0.270999    0.00228069          0.01  -0.000865546   2.71937e-05             0
     0.282012    0.00228069          0.01   -0.00113983   3.01277e-05             0
     0.293398    0.00228069          0.01   -0.00145288   3.32105e-05             0
     0.305171    0.00228069          0.01   -0.00180824   3.63905e-05             0
     0.317343    0.00228069          0.01     -0.002209   3.95936e-05             0
     0.329929    0.00228069          0.01    -0.0026575    4.2719e-05             0
     0.342941    0.00228069          0.01   -0.00315484   4.56346e-05             0
     0.356395    0.00228069          0.01   -0.00370039   4.81728e-05             0
     0.370306    0.00228069          0.01   -0.00429103   5.01282e-05             0
     0.384688    0.00228069          0.01   -0.00492044   5.12577e-05             0
     0.399559    0.00228069          0.01   -0.00557818   5.12839e-05             0
     0.414934    0.00228069          0.01   -0.00624881   4.99042e-05             0
     0.430831    0.00228069          0.01   -0.00691109   4.68065e-05             0
     0.447268    0.00228069          0.01   -0.00753727   4.16925e-05             0
     0.464262    0.00228069          0.01   -0.00809286   3.43129e-05             0
     0.481833    0.00228069          0.01   -0.00853697    2.4513e-05             0
          0.5    0.00228069          0.01   -0.00882189   1.23957e-05             0
     0.518167    0.00228069          0.01   -0.00890492  -1.41646e-06             0
     0.535738    0.00228069          0.01   -0.00877053  -1.59733e-05             0
     0.552732    0.00228069          0.01   -0.00842797  -3.04305e-05             0
     0.569169    0.00228069          0.01   -0.00789792  -4.40762e-05             0
     0.585066    0.00228069          0.01    -0.0072089  -5.62737e-05             0
     0.600441    0.00228069          0.01   -0.00639474  -6.65047e-05             0
     0.615312    0.00228069          0.01   -0.00549207  -7.43987e-05             0
     0.629694    0.00228069          0.01   -0.00453782  -7.97462e-05             0
     0.643605    0.00228069          0.01   -0.00356706  -8.24989e-05             0
     0.657059    0.00228069          0.01   -0.00261124  -8.27553e-05             0
     0.670071    0.00228069          0.01   -0.00169694  -8.07354e-05             0
     0.682657    0.00228069          0.01   -0.00084527  -7.67498e-05             0
     0.694829    0.00228069          0.01  -7.15682e-05  -7.11653e-05             0
     0.706602    0.00228069          0.01   0.000614304  -6.43724e-05             0
     0.717988    0.00228069          0.01    0.00120745  -5.67565e-05             0
     0.729001    0.00228069          0.01    0.00170722   -4.8676e-05             0
     0.739653    0.00228069          0.01    0.00211632  -4.04462e-05             0
     0.749954    0.00228069          0.01    0.00244003  -3.23308e-05             0
     0.759918    0.00228069          0.01    0.00268539  -2.45384e-05             0
     0.769554    0.00228069          0.01    0.00286046  -1.72237e-05             0
     0.778875    0.00228069          0.01     0.0029738  -1.04919e-05             0
     0.787889    0.00228069          0.01    0.00303398  -4.40531e-06             0
     0.796608    0.00228069          0.01    0.00304926   1.00958e-06             0
      0.80504    0.00228069          0.01    0.00302732   5.75467e-06             0
     0.813196    0.00228069          0.01    0.00297515   9.85309e-06             0
     0.821084    0.00228069          0.01    0.00289899   1.33431e-05             0
     0.828713    0.00228069          0.01    0.00280426   1.62728e-05             0
     0.836092    0.00228069          0.01    0.00269561   1.86956e-05             0
     0.843229    0.00228069          0.01    0.00257698   2.06672e-05             0
     0.850131    0.00228069          0.01    0.00245163   2.22427e-05             0
     0.856807    0.00228069          0.01    0.00232225   2.34746e-05             0
     0.863263    0.00228069          0.01      0.002191   2.44122e-05             0
     0.869508    0.00228069          0.01     0.0020596   2.50998e-05             0
     0.875548    0.00228069          0.01    0.00192939   2.55771e-05             0
      0.88139    0.00228069          0.01    0.00180141   2.58785e-05             0
      0.88704    0.00228069          0.01    0.00167644   2.60333e-05             0
     0.892504    0.00228069          0.01    0.00155506    2.6066e-05             0
     0.897789    0.00228069          0.01    0.00143767   2.59962e-05             0
     0.902901    0.00228069          0.01    0.00132458   2.58395e-05             0
     0.907845    0.00228069          0.01    0.00121597   2.56076e-05             0
     0.912626    0.00228069          0.01    0.00111197   2.53085e-05             0
     0.917251    0.00228069          0.01    0.00101266   2.49477e-05             0
     0.921724    0.00228069          0.01   0.000918076   2.45279e-05             0
      0.92605    0.00228069          0.01   0.000828244   2.40498e-05             0
     0.930234    0.00228069          0.01   0.000743164   2.35127e-05             0
     0.934281    0.00228069          0.01   0.000662833   2.29144e-05             0
     0.938195    0.00228069          0.01   0.000587244   2.22522e-05             0
     0.941981    0.00228069          0.01   0.000516386   2.15228e-05             0
     0.945642    0.00228069          0.01   0.000450245   2.07227e-05             0
     0.949183    0.00228069          0.01   0.000388808   1.98487e-05             0
     0.952608    0.00228069          0.01   0.000332055   1.88978e-05             0
      0.95592    0.00228069          0.01   0.000279964    1.7868e-05             0
     0.959124    0.00228069          0.01   0.000232502   1.67581e-05             0
     0.962223    0.00228069          0.01   0.000189629   1.55679e-05             0
      0.96522    0.00228069          0.01   0.000151292   1.42989e-05             0
     0.968118    0.00228069          0.01   0.000117423   1.29543e-05             0
     0.970922    0.00228069          0.01   8.79353e-05   1.15393e-05             0
     0.973633    0.00228069          0.01   6.27214e-05   1.00616e-05             0
     0.976256    0.00228069          0.01   4.16492e-05   8.53226e-06             0
     0.978792    0.00228069          0.01   2.45574e-05   6.96617e-06             0
     0.981245    0.00228069          0.01   1.12504e-05   5.38343e-06             0
     0.983618    0.00228069          0.01   1.49194e-06   3.81107e-06             0
     0.985913    0.00228069          0.01  -5.00332e-06   2.28559e-06             0
     0.988132    0.00228069          0.01  -8.58134e-06    8.5692e-07             0
     0.990279    0.00228069          0.01  -9.66356e-06  -4.05824e-07             0
     0.992355    0.00228069          0.01  -8.76647e-06  -1.40619e-06             0
     0.994363    0.00228069          0.01  -6.51948e-06  -2.01108e-06             0
     0.996305    0.00228069          0.01  -3.71337e-06   -2.0467e-06             0
     0.998183    0.00228069          0.01  -1.27609e-06  -1.36555e-06             0
            1    0.00228069          0.01             0             0             0
   0.00181672    0.00349749          0.01  -7.45456e-07    1.2568e-06             0
            0    0.00349749          0.01             0             0             0
   0.00369508    0.00349749          0.01  -1.47724e-06   1.06764e-06             0
   0.00563718    0.00349749          0.01  -1.28808e-06  -1.22075e-07             0
   0.00764519    0.00349749          0.01   5.73498e-07  -1.93466e-06             0
   0.00972134    0.00349749          0.01   4.69608e-06  -4.09909e-06             0
    0.0118679    0.00349749          0.01   1.15004e-05  -6.42924e-06             0
    0.0140874    0.00349749          0.01     2.129e-05  -8.79977e-06             0
    0.0163821    0.00349749          0.01   3.42733e-05   -1.1126e-05             0
    0.0187548    0.00349749          0.01   5.05825e-05  -1.33504e-05             0
    0.0212079    0.00349749          0.01   7.02864e-05  -1.54335e-05             0
    0.0237443    0.00349749          0.01   9.33999e-05  -1.73478e-05             0
    0.0263667    0.00349749          0.01   0.000119891  -1.90734e-05             0
    0.0290782    0.00349749          0.01   0.000149683  -2.05962e-05             0
    0.0318816    0.00349749          0.01   0.000182662  -2.19058e-05             0
    0.0347802    0.00349749          0.01    0.00021867   -2.2995e-05             0
    0.0377771    0.00349749          0.01   0.000257514  -2.38587e-05             0
    0.0408758    0.00349749          0.01    0.00029896  -2.44938e-05             0
    0.0440796    0.00349749          0.01   0.000342739  -2.48985e-05             0
    0.0473921    0.00349749          0.01   0.000388539  -2.50729e-05             0
     0.050817    0.00349749          0.01   0.000436013  -2.50184e-05             0
    0.0543581    0.00349749          0.01   0.000484774  -2.47378e-05             0
    0.0580194    0.00349749          0.01   0.000534399  -2.42354e-05             0
    0.0618049    0.00349749          0.01   0.000584426  -2.35173e-05             0
    0.0657189    0.00349749          0.01   0.000634363  -2.25911e-05             0
    0.0697658    0.00349749          0.01   0.000683683  -2.14662e-05             0
    0.0739499    0.00349749          0.01   0.000731832  -2.01538e-05             0
     0.078276    0.00349749          0.01   0.000778231  -1.86668e-05             0
    0.0827489    0.00349749          0.01   0.000822282  -1.70197e-05             0
    0.0873736    0.00349749          0.01    0.00086337  -1.52285e-05             0
    0.0921553    0.00349749          0.01   0.000900876  -1.33107e-05             0
    0.0970992    0.00349749          0.01   0.000934174  -1.12845e-05             0
     0.102211    0.00349749          0.01   0.000962641  -9.16854e-06             0
     0.107496    0.00349749          0.01   0.000985662  -6.98122e-06             0
      0.11296    0.00349749          0.01    0.00100263  -4.74015e-06             0
      0.11861    0.00349749          0.01    0.00101295  -2.46113e-06             0
     0.124452    0.00349749          0.01    0.00101604  -1.57298e-07             0
     0.130492    0.00349749          0.01    0.00101131   2.16208e-06             0
     0.136737    0.00349749          0.01    0.00099816   4.49252e-06             0
     0.143193    0.00349749          0.01   0.000975976   6.83543e-06             0
     0.149869    0.00349749          0.01   0.000944081   9.19899e-06             0
     0.156771    0.00349749          0.01   0.000901718   1.15989e-05             0
     0.163908    0.00349749          0.01   0.000848009   1.40587e-05             0
     0.171287    0.00349749          0.01   0.000781906     1.661e-05             0
     0.178916    0.00349749          0.01   0.000702144   1.92918e-05             0
     0.186804    0.00349749          0.01   0.000607184   2.21494e-05             0
      0.19496    0.00349749          0.01   0.000495159   2.52329e-05             0
     0.203392    0.00349749          0.01   0.000363817   2.85947e-05             0
     0.212111    0.00349749          0.01   0.000210478   3.22872e-05             0
     0.221125    0.00349749          0.01   3.19983e-05   3.63595e-05             0
     0.230446    0.00349749          0.01  -0.000175257   4.08543e-05             0
     0.240082    0.00349749          0.01  -0.000415409   4.58045e-05             0
     0.250046    0.00349749          0.01  -0.000693049   5.12295e-05             0
     0.260347    0.00349749          0.01   -0.00101319   5.71315e-05             0
     0.270999    0.00349749          0.01   -0.00138116   6.34913e-05             0
     0.282012    0.00349749          0.01    -0.0018025   7.02622e-05             0
     0.293398    0.00349749          0.01   -0.00228273   7.73639e-05             0
     0.305171    0.00349749          0.01   -0.00282706   8.46741e-05             0
     0.317343    0.00349749          0.01   -0.00344005   9.20192e-05             0
     0.329929    0.00349749          0.01   -0.00412503   9.91634e-05             0
